,comment,compound,negative,neutral,positive,whether_pos_or_neg
1680,It looks like rotten fruit lol I put on some preservatives lol,0.5859,0.179,0.38,0.44,pos
1681,Lord already? I don't know so much that my name is melancholy anyway.,-0.4404,0.209,0.791,0.0,neg
1682,Jin's mouth is unnatural,0.0,0.0,1.0,0.0,neu
1683,"I can't miss this stage. Why can't you interpret your songs? Dealer's production skills fell; Real Seolhyun's expression = My facial expression What's the stage No inspiration lol Cool! It's pretty. I have to listen to these feelings, but I'm not oriented to other groups, so I can't feel any emotions. The American girl has a great mood and charisma. The child does not seem to match the real group color too much. . It seems like the appearance is not so good on the broadcasting camera, and the unity that was there every time this child came out? I can't immerse myself because the gap is so great that it disappears.",0.9385,0.069,0.74,0.191,pos
1684,"Why did you put one more baby sole on top? Alone, so it looks a bit weird in group shots ...",-0.2263,0.164,0.756,0.08,neg
1685,"Are you naked after all? No, think about why the public liked Achu.",0.1531,0.138,0.688,0.175,pos
1686,I can't hear you.,0.0,0.0,1.0,0.0,neu
1687,Do you think I'm not singing alone?,0.1877,0.0,0.775,0.225,pos
1688,Lovelyz sings really well ^^ ~ ♥♥,0.3384,0.0,0.676,0.324,pos
1689,2:43 Handsome,0.4939,0.0,0.238,0.762,pos
1690,"All the other groups show girl crush or cruelty, but I'm going to go to girl crush because I'm too bored to go to my concept of clean innocent. I was supposed to choreographed it.",0.09,0.193,0.652,0.155,neg
1691,It's better than six senses.,0.4404,0.0,0.58,0.42,pos
1692,If you're just arranging ... you'll do the right thing.,0.0,0.0,1.0,0.0,neu
1693,I'm really curious but how did you pass the audition?,0.2014,0.0,0.834,0.166,pos
1694,"Girlfriend Oh My Girl This group is pure innocence
The songs aren't childish, but Lovelyz is a little trapped in this concept, so I feel like I'm releasing them with gestures or expressions.",0.1904,0.109,0.709,0.182,pos
1695,Jackpot,0.0,0.0,1.0,0.0,neu
1696,This is the most shocking thing ever,-0.4576,0.333,0.667,0.0,neg
1697,Song lyrics remain the same,0.0,0.0,1.0,0.0,neu
1698,"Oh, I don't know if my company is a problem or a singer, but the arrangement is right or not compared to other teams ㅋ ㅋㅋㅋ",-0.2144,0.081,0.919,0.0,neg
1699,Wow ~ Lovely's Achu Invert ~ K-pop has two meanings since this performance.,0.5859,0.0,0.725,0.275,pos
1700,Seung Heon is much better,0.4404,0.0,0.58,0.42,pos
1701,I didn't really interpret the song. I feel like I want to do something nice in uniform. I'll keep watching it.,0.6808,0.0,0.694,0.306,pos
1702,It's better to be a girl,0.4404,0.0,0.58,0.42,pos
1703,What should I say about this? Japanese anime should just keep it as Japanese anime.,0.0,0.0,1.0,0.0,neu
1704,Cody: I ​​was really serious again,-0.1513,0.285,0.715,0.0,neg
1705,Why are children sixth place on this?,0.0,0.0,1.0,0.0,neu
1706,Members want to throw away innocence,0.4404,0.0,0.506,0.494,pos
1707,Here's why I keep feeding B'Augal ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ,0.0,0.0,1.0,0.0,neu
1708,"Veagirl filled the stage with 4 people, but they look so empty",-0.4677,0.234,0.766,0.0,neg
1709,Kay is always in that position every time the treble is closed. Close your eyes and raise one hand.,0.4939,0.0,0.849,0.151,pos
1710,Park Bom ㅋㅋ ㅋㅋㅋ Creepy with a creepy face ㅋ ㅋㅋㅋ ㅋㅋㅋ,0.0,0.0,1.0,0.0,neu
1711,It's true .. Think of the other group covering the Achu and making a nasty expression with the third finger on the Achu. Wink while singing sixth sense;,-0.2023,0.115,0.796,0.089,neg
1712,3:38 unexpressed pack width,0.0,0.0,1.0,0.0,neu
1713,"Lovelyz seems to think that the public wants to see their different faces.
The public just wants to see a great stage.
Whether it's an original concept or a different concept, the public who claps on a high-level stage keeps showing that they have this form.",0.7506,0.0,0.865,0.135,pos
1714,"I'm going to fight against the revolutionary army
I'm so excited about these girls. What's the concept of wearing a face and smiling?",0.5448,0.094,0.686,0.221,pos
1715,2:59 This expression is d.,0.0,0.0,1.0,0.0,neu
1716,"Zea's Pop: Feeling like the bomb is exploding
Kay's Pop: Crazy Arcade",-0.3818,0.318,0.455,0.227,neg
1717,"Who did you do best here?
1. Still understanding the concept
2. Lee Mi-joo understands the concept
3. Introductory part of the Hangang
4. Zea eating at home",0.6369,0.0,0.865,0.135,pos
1718,3:44 Jiho Nyaon is the cutest,0.5859,0.0,0.568,0.432,pos
1719,"Serge's over-immersed, but I understood the concept.",0.0,0.0,1.0,0.0,neu
1720,"Like a child, it's like a child",0.6124,0.0,0.375,0.625,pos
1721,3:46 Cat dog cute,0.4588,0.0,0.5,0.5,pos
1722,It's so bad that it's so funny that I keep seeing it ㅋㅋ ㅋㅋㅋ ㅋㅋㅋ,-0.0134,0.194,0.614,0.192,neg
1723,4:41 Wink wasn't just Cay .. ☆,0.0,0.0,1.0,0.0,neu
1724,"Rather than Kay Soul, Baby Soul vocals seem to go much better together ...",0.4404,0.0,0.818,0.182,pos
1725,"Kee and Jin Why do you not like this ... Serge Su-soo best suits makeup, facial expression, voice, etc",0.4749,0.091,0.729,0.18,pos
1726,3:38 seconds stop and look at Miyeon,-0.296,0.268,0.732,0.0,neg
1727,"4:18 Kay, that's not it please.",-0.2411,0.282,0.718,0.0,neg
1728,"Historical group that made a famous saying that there is a reason for the ruling stone, leaving a noble saying that it was made by fan service",0.6486,0.0,0.806,0.194,pos
1729,"Lee Joo-joo Seo So-soo Baby Soul These three don't even understand the concept and seem to be the best ...! Ryusu was good at the beginning, but wink at the back ... Kay ..... I can't think ... 4:18",0.5916,0.0,0.881,0.119,pos
1730,"I don't think it's too immersive, but it doesn't seem like it's too immersive because other kids don't interpret the song.",-0.395,0.123,0.877,0.0,neg
1731,...? This beat Park and the kids?,0.0,0.0,1.0,0.0,neu
1732,"Wow, this is a topic in a different sense
Views are really high
There are a lot of Korean comments and many words.",0.5859,0.0,0.833,0.167,pos
1733,"4:06 직 Intuitive face that we won ㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ
3:05 ㅋㅋㅋ ㅋㅌㅌㅋ ㅋㅋㅋ I'm scared.",0.2023,0.148,0.663,0.189,pos
1734,"Do you know why I miss you so much, and do you know Boombay from hell? I think it's this kind of thing.",-0.7351,0.246,0.754,0.0,neg
1735,Kay's pop is really missing Mac.,-0.3597,0.333,0.667,0.0,neg
1736,"Queen's largest beneficiary
It is scheduled to come back, but it is summoning Totoga class",0.2617,0.0,0.872,0.128,pos
1737,I'm just here to see the comments. It's so funny to say the comments once a week ㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ,0.5777,0.0,0.828,0.172,pos
1738,"Lovelyz painted a big picture.
I couldn't do it
I keep seeing things whenever I get stressed strangely
Drug video",-0.5574,0.247,0.753,0.0,neg
1739,"No less than half of B'Agal's singing power or ripple effect, and it's like a feast of jokers and clowns; If only Narsha is on stage",0.0772,0.079,0.83,0.09,pos
1740,It's a point that Sixsex calls something like wrecking it.,0.3612,0.0,0.762,0.238,pos
1741,It's too hard .. B-girl's songs are so hard that most idols don't cover them .. The voice was not covered by Lovelyz .. Rainbow A. These songs were appropriately charismatic and sexy. Selection is really easy,0.6997,0.066,0.778,0.156,pos
1742,4:49 Hehe we won ^ ㅁ ^,0.5719,0.0,0.448,0.552,pos
1743,3:04 Kinky Kitchen,0.0,0.0,1.0,0.0,neu
1744,I think you'll succeed if you do better than you want to do.,0.7506,0.0,0.549,0.451,pos
1745,It may be better to have banana allergens like this,0.6597,0.0,0.597,0.403,pos
1746,"The chorus of pop chorus would have eaten less if he just drove it to Baby Soul ...
By the way, I skipped summoning this song highlight 3-stage dolphin.
Rap is a mess and only Su Ji Su seems to understand the concept correctly.",-0.0258,0.056,0.891,0.053,neg
1747,"4:53 Park Bom is dancing, and this dance comes from the fires the girls played. Why?",0.34,0.0,0.862,0.138,pos
1748,"Park Bo-young will show you sexy
It's like seeing them wearing quinceanera clothes.",0.7096,0.0,0.651,0.349,pos
1749,3:46 Jiho is cute ...,0.4588,0.0,0.571,0.429,pos
1750,These songs are less than the sneeze,0.0,0.0,1.0,0.0,neu
1751,I've come to see B-girl Six Synths to see how bad they are.,-0.5423,0.226,0.774,0.0,neg
1752,4:11 Why is this so: The kids are so funny that they keep coming in.,0.5777,0.0,0.789,0.211,pos
1753,"Lovelyz itself is a thin high-pitched tone, so it doesn't seem to match this girly concept",0.0,0.0,1.0,0.0,neu
1754,"Here's the comments I keep feeding the B-girl girls ㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ
I will pretend ㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ
The biggest victim of all day: B-girl eating at home ㅋㅋ ㅋㅋㅋ",-0.3612,0.111,0.889,0.0,neg
1755,It seems that Apink's innocent concept changed from 1 to 1 because it was interpretable.,0.34,0.0,0.833,0.167,pos
1756,"I keep hearing this song in this version
We squeeze in par ... pressure ♡",-0.296,0.155,0.845,0.0,neg
1757,"Beergirl: Paap!
Lovelyz: Pahab ~ ❤",0.0,0.0,1.0,0.0,neu
1758,What's the concept? Unreacted reaction in the middle is a real response,0.0,0.0,1.0,0.0,neu
1759,"It's really going to be a history of black history. Do you have any scabies? I think I can digest enough in Soshi, Kara and Girl's Day songs. It's too bad.",-0.5423,0.115,0.885,0.0,neg
1760,4:47 sec Look at the face,0.0,0.0,1.0,0.0,neu
1761,"Cody understood the concept best, but Cody was perfect. When you look at the stage, you dress men and soldiers almost like soldiers, and women and girls dress up like soldiers and boys, girls and boys.",0.9227,0.0,0.707,0.293,pos
1762,This is more fun to see comments than the real video,0.5563,0.0,0.736,0.264,pos
1763,It's a rare sight to see a selection of songs in a debut idol contest rather than a practice contest like Pewdu.,0.3612,0.0,0.872,0.128,pos
1764,Mamamu look like we can't do this ...? This is it,0.3612,0.0,0.8,0.2,pos
1765,3:46 Keep looking back ...,0.0,0.0,1.0,0.0,neu
1766,"Oh, I really need to compliment the other guys. But when I don't speak, I look like this.",0.308,0.114,0.704,0.182,pos
1767,"There is no member in Lovez who has such a powerful voice as BEAUGIRL and Zea, but I am so immersed in the concept that I missed the song.",-0.3612,0.15,0.785,0.065,neg
1768,"This stage is a bit silly, so I keep coming.",0.0258,0.0,0.864,0.136,pos
1769,It's a stage that proves how great Beagirl is.,0.6249,0.0,0.631,0.369,pos
1770,* 6th place for kids *,0.0,0.0,1.0,0.0,neu
1771,Arrangement is a karaoke mr chonti ... There are also voices that do not go with the song at all ㅋㅋ,0.0,0.0,1.0,0.0,neu
1772,"One secret garden closure, two pairs",0.0,0.0,1.0,0.0,neu
1773,"I was upset and upset and embarrassed to manage my facial expressions. They cover each other, but only their songs can not be covered in the middle of the reaction. The hardest thing to do .. (The crew did not give notice in advance.",-0.5187,0.118,0.882,0.0,neg
1774,4:46 Hyejung: Gigacha Seolhyun: Oh my.,0.0,0.0,1.0,0.0,neu
1775,"4:46 Hyejung: Eh ..
ㅋ ㅋㅋㅋ ㅋㅋㅋ ㄱㅋ",0.0,0.0,1.0,0.0,neu
1776,3:39 This is also an enemy expression ..?,-0.5423,0.333,0.667,0.0,neg
1777,"ㅋ ㅋㅋㅋ Arrangement is also a mischief .... There is no magnificence 1 ... I don't know what it's about Almost karaoke mr-level K solo song was good
Don't you baby baby soul",0.3818,0.134,0.686,0.18,pos
1778,Why is Bae Yoon-jung so angry?,-0.6418,0.459,0.541,0.0,neg
1779,4:24 Did Vinnie go? .. ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ,0.0,0.0,1.0,0.0,neu
1780,Is this the video that tells you to travel past,0.0,0.0,1.0,0.0,neu
1781,"B-girl remake album release
Zea: I was worried about the remake. The remake has a clear comparison, so our lack is inevitable, so we have been careful and tried to understand it.",-0.1477,0.137,0.743,0.12,neg
1782,"Originally, the live performance would be a bass or something like bass, but it's basically the reason why the beat is empty ....?",-0.1154,0.092,0.835,0.073,neg
1783,"What is this ...? I didn't see the quantum, but suddenly I shook it up and it's a dog shock.",-0.6124,0.25,0.75,0.0,neg
1784,"No, don't put it in the recommended video
I feel pitiful now",-0.5574,0.355,0.526,0.118,neg
1785,"When I liked only Lovez, I thought 'I should mock this one, but I love all the Lovelyz songs, but I've done a lot of good work'. I think it would have been nice if we had a secret garden or a fifth season or a bungee.
Even though both groups were innocent, they had different feelings when they listened to the two groups, but it might have been better if they listened to Lovelyzner's than Oh .. what would it have been if Lovelyz did it after listening to all three songs? I want to hear Lovelyz do my best.
Regardless of the subject, there is a song that suddenly comes to mind.",0.9827,0.015,0.752,0.233,pos
1786,Thank you so much for coming back. Have Abracadabra on your wall,0.3612,0.0,0.815,0.185,pos
1787,"Even if I look at K-pop caustic pops, it makes me laugh. ㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ",0.5574,0.0,0.795,0.205,pos
1788,"When you arrange an accompaniment, you put a magnificent thing in the accompaniment.",0.5994,0.0,0.738,0.262,pos
1789,2:59 This facial expression is so funny.,0.5777,0.0,0.616,0.384,pos
1790,3:46 Nya,0.0,0.0,1.0,0.0,neu
1791,"If Bae Yoon Jung reacts to this video, his views will explode.",0.0,0.0,1.0,0.0,neu
1792,3:39 Shu: Scared,-0.4404,0.592,0.408,0.0,neg
1793,"00:14 As always, this fan is a big fan.",0.6428,0.0,0.533,0.467,pos
1794,Why are they really winking and smiling?,0.5046,0.0,0.648,0.352,pos
1795,3:39 I'm scared.,-0.4404,0.592,0.408,0.0,neg
1796,This is like that. Webtoon I just wanted to be a webtoon.,0.3612,0.0,0.783,0.217,pos
1797,"4:50 Snow Mind
..What is this?",0.0,0.0,1.0,0.0,neu
1798,There's no one in the voices of Lovelyz members that suits this song.,-0.296,0.155,0.845,0.0,neg
1799,Yoo Ji-ae will get F even if she goes out,0.0,0.0,1.0,0.0,neu
1800,"This concept is like a war, go out of war, lipstick, hand kiss, wink ... ;;",-0.0772,0.297,0.38,0.323,pos
1801,I think baby soul would like this pop,0.3612,0.0,0.706,0.294,pos
1802,3:45 Meow% @ ~~~,0.0,0.0,1.0,0.0,neu
1803,"I'm afraid I'm stubborn, I'm scared of stubbornness When they are out of their hyungs right now, they called me back. Eat it lol",-0.5994,0.252,0.656,0.092,neg
1804,"Wow, I don't need it all. 3:40 sec.",0.5859,0.0,0.612,0.388,pos
1805,"(Female) Children Minnie: (1:58 seconds) Did you call them Veagirl?
Oh my girl Seunghee: (1:59 seconds) I was looking forward to it ... ㅠㅠ
Mamamu Sola: (2:04 seconds) Eng?
Oh my girl Seunghee: (2:13 seconds) (I'm shocked to not cover our song)
Oh My Girl Mimi: (2:15 seconds) I think I'm showing sexy properly (Two times) (Oh My Girl Ji Ho, Infant: ㅇ)
Mamamu Sola: (2:27 sec) I dance well!
2NE1 Park Bom: (2:46 seconds) Oh, on (what is this?)
(Women) Children Woogi: (2:58 seconds)
Oh My Girl Mimi: (2:59 seconds) I was disappointed. Mr. Lovelyz.
AOA Hyejeong: (3:04 sec) Pa ~ ap !! (Support) (But I do not listen to the rest of the members (Jimin, Yuna, Seolhyun, Chanmi))
(Female) Children Miyeon: (3:37 seconds) I'm tired.
(Women) Kids Woogi: (3:38 seconds) (Members are too quiet. Should I react well for Lovelyz seniors?) Wow ~~ (Ugi-> Shuhwa) Rainy season: Shuhwa. Shu: Al-Okay ..)
(Female) Children Shuhwa: (3:39 seconds) I'm scared !! Shuhua: Did you like the reaction? Rainy season: GOOD
Oh my girl Jiho: (3:46 seconds) Meow ~ (I loved the cat so I wanted to follow it.)
Oh my girl: (3:46 seconds)
Mr. Mamamu: (3:54 sec) Wow but what is this?
(Female) Children Shuhwa: (3:55 seconds) Wow but what is this? (x2)
Oh my girl Arinin: (4:03 sec) (I'm shocked from beginning to end without covering our song)
Oh My Girl Seung Hee: (4:04 sec) (I was shocked by the same member Arin and Seung Hee)
Oh my girl hyojeong: (4:04 seconds) But America is so cool. ㅎㅎ ... (See you after 4:06.)
[Lovely K's before treble]
???: Oh my girls. Please smile. It's a broadcast ... ㅎㅎ
Oh my girl: Yes.
[Lovely K's treble]
Oh My Girl: (4:23 sec) Wow!
Oh my girl beanie: (4:24 seconds) (Beah girl seniors will get angry when they see this.)
Creepy with 2NE1 Park Bom (4:26 sec). (I think it would be creepy if the Lovelyz had covered my song)
Woman (Children) Woogie: (4:28 sec) ㅇㅁㅇ (??)
Woman (Children) Soyeon: (4:29 sec) We can win ㅎㅁㅎ
AOA Hyejeong: (4:47 seconds) I'm sleepy.
AOA Seolhyun: (4:48 seconds) Wow ~ What are these high notes? (Bang)
2NE1 Park Bom: (4:54 sec) I like to follow the dances of Lovelyz (man), but the girls keep dancing because we cover our (2NE1-FIRE) song.
Mr. Mamamu: (4:55 sec) Ambiguous.",0.9908,0.047,0.822,0.131,pos
