,comment,compound,negative,neutral,positive,whether_pos_or_neg
924,"3:55 Seolhyun, smiling ..
At the year-end awards ceremony,
Joinin's laughter was like a binge laugh, so I like it ㅋㅋ ㅋㅋㅋ Handsome Seolhyun ♡",0.9638,0.0,0.417,0.583,pos
925,I really enjoy the stage. It's so good.,0.8039,0.0,0.409,0.591,pos
926,Celebrate Moonshine ㅋㅋㅋ,0.5719,0.0,0.351,0.649,pos
927,"I covered it, and I did a concert",0.0,0.0,1.0,0.0,neu
928,"If you look at it, it's just like 'Kee'.",0.3612,0.0,0.762,0.238,pos
929,See you again! This stage has already been torn at,-0.3164,0.203,0.797,0.0,neg
930,"Oh, I would have lost my former wish if I had been the other side ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ",0.1027,0.11,0.762,0.129,pos
931,It's a stage where I keep thinking about it more and seeing and listening to it ..,0.0,0.0,1.0,0.0,neu
932,"I think it's good to see Mamamu's color more clearly in my eyes ...?
It didn't look crude at all and it was more personal and nice because their colors matched",0.8991,0.0,0.685,0.315,pos
933,"This stage was just gorgeous and I thought the kids were good, but I realized that I was really ready to know that Jimin's song was in Eo when I searched for it.",0.7986,0.0,0.762,0.238,pos
934,"Yes, this solar rap Jimin's puss Jimin's puss
Reflect on those who said that you were mocking Jimin or rude at that time.",-0.4588,0.201,0.704,0.095,neg
935,3:55 Seolhyun,0.0,0.0,1.0,0.0,neu
936,"Wow ... Mamamu
I saw all genres on the stage in this one.",0.5859,0.0,0.743,0.257,pos
937,It's like a real concert,0.3612,0.0,0.545,0.455,pos
938,It's just a group of moms who come out with fun concepts,0.5106,0.0,0.752,0.248,pos
939,"I'm really good at it ... I know they're so good.
The song was really good but the stage was a little messy",0.3567,0.108,0.651,0.241,pos
940,"It's no surprise that Mamamu is a girl group that shows her five years of experience since her debut.
It's an antler",-0.0258,0.094,0.815,0.09,neg
941,"I have to admit I'm good at dancing.
I think I'm so coping that I almost fell down
I won't let go",0.5719,0.0,0.773,0.227,pos
942,This isn't really boring. It's a stage I've been thinking about all the time.,0.2912,0.0,0.846,0.154,pos
943,I'd rather have a ripple if he's six senses.,0.0,0.0,1.0,0.0,neu
944,It was nothing to see,0.0,0.0,1.0,0.0,neu
945,Isn't the express different?,0.0,0.0,1.0,0.0,neu
946,The twisted Queendom is a great liz.,0.6249,0.0,0.549,0.451,pos
947,See you again,0.0,0.0,1.0,0.0,neu
948,"Solar, I'm about to fall, so I'm singin '",0.0,0.0,1.0,0.0,neu
949,"Wow, you're not supposed to be on stage but you have to go on stage It feels like I have the skills to spare",0.6858,0.0,0.788,0.212,pos
950,Wow ... ㅋㅋㅋ ㄱㄱㅋㅋ,0.5859,0.0,0.441,0.559,pos
951,"At 4:06, Jimin's Unpretty Rapstar sings.",0.0,0.0,1.0,0.0,neu
952,보 ~ !!! I keep looking! Mamamu sisters are so good ~ !!!!!> ♡ <,0.7104,0.0,0.62,0.38,pos
953,"The cover was so good that sometimes I started to look like rubber gloves ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ
ㅠ ㅠㅠㅠ ㅠㅠㅠ",0.7384,0.0,0.719,0.281,pos
954,Solar Jimin Labs,0.0,0.0,1.0,0.0,neu
955,"At this level, not the original song cover level, but re-creation level .. ㅎㄷㄷ ;; And 04:59 Park Bom's expression is ""Ha ... x bal .. Sandarabak, cl, I want to see the Minji .."" When 2NE1 was active, when no other girl group could do it.",0.5885,0.082,0.764,0.155,pos
956,I'm getting pretty ...,0.4939,0.0,0.484,0.516,pos
957,2:09 I'm the top,0.2023,0.0,0.625,0.375,pos
958,"Mamamu doesn't make sense to evaluate ...
No matter which team you sing, it becomes a song
It's impossible to find a gap in the performance because the compatibility between members is so good, and 'Hung' is more than a steamy meal.",0.3902,0.051,0.836,0.112,pos
959,I realized that it was live when I was at a solar foot. ㅎㄷ ㄷㄷㄷ ㄷㄷㄷ ㄷㄷㄷ ㄷㄷㄷ.,0.0,0.0,1.0,0.0,neu
960,2:09 My sister is so good,0.5777,0.0,0.572,0.428,pos
961,"If you use onion mesh, you're pretty",0.4939,0.0,0.652,0.348,pos
962,"Solar ~:) lI like this part most
This part that is solar ~ is love",0.7717,0.0,0.642,0.358,pos
963,"On-site general audience rating A stage with a score of 7,000 points. The stage doesn't seem to be unified, it's loud, but I can't afford to feel it when I watch and listen live.",0.2023,0.0,0.942,0.058,pos
964,"No, I don't know what kind of genre you like, so I prepared it.",0.4198,0.136,0.556,0.308,pos
965,I really love you with Diva Diva,0.6697,0.0,0.527,0.473,pos
966,"04:59 Park Bom expressions: I also want to come and enjoy Dara, CL, and Minji ...",0.5423,0.0,0.743,0.257,pos
967,Enjoying the real stage is visible,0.5267,0.0,0.595,0.405,pos
968,Wow crazy ...,0.34,0.333,0.139,0.528,pos
969,"Speakers are good at singing, so they don't say anything.
Even simple movements are very different.",0.4404,0.0,0.838,0.162,pos
970,Why do you have a Jacuzzi?,0.0,0.0,1.0,0.0,neu
971,It's all sexy but each person is sexy,0.7783,0.0,0.469,0.531,pos
972,0:32 Kimbab Fairy already snow-covered,0.0,0.0,1.0,0.0,neu
973,It's a trial period.,0.0,0.0,1.0,0.0,neu
974,"If you check the personality type, IDOL .. seems to come out ............",0.0,0.0,1.0,0.0,neu
975,Wow,0.5859,0.0,0.0,1.0,pos
976,I didn't see Queendom just because I didn't see Queendom but it's so hot ㅠ ㅠㅠㅠ I felt like I was at the festival,0.8201,0.0,0.692,0.308,pos
977,"It's alright, alright ㅠㅠ Solar sister ㅠㅠ",0.4588,0.0,0.556,0.444,pos
978,"ㄹㅇ I'm not a Mamamu fan, but I really thought that I should go to the Mamamu concert at least once.",-0.1232,0.08,0.92,0.0,neg
979,"4:29 Uh, I'm the speaker.",0.0,0.0,1.0,0.0,neu
980,Real Mamamu has no songs that can't digest,-0.296,0.239,0.761,0.0,neg
981,"It's like the Junke Thieves movie, Sola, but Jeon Ji-hyun's role.",-0.1027,0.167,0.698,0.136,neg
982,I keep seeing the wink of the door I love you sister,0.6369,0.0,0.682,0.318,pos
983,I keep seeing the wink of the door I love you sister,0.6369,0.0,0.682,0.318,pos
984,4:56 Asparagus,0.0,0.0,1.0,0.0,neu
985,And it's really cool,0.3804,0.0,0.536,0.464,pos
986,It's really crazy.,-0.4005,0.574,0.426,0.0,neg
987,2:09 Solar ..,0.0,0.0,1.0,0.0,neu
988,"사 ㅠㅠ
0:26 sec More confidently !!! Look at your voice.
1:13 Ahhhhhh",0.645,0.0,0.72,0.28,pos
989,"Wow, Mamamu.",0.5859,0.0,0.208,0.792,pos
990,This is a real addiction.,0.0,0.0,1.0,0.0,neu
991,"Wow, I'm pretty ㅠ ㅠㅠㅠ",0.7906,0.0,0.222,0.778,pos
992,"4:56
2:50",0.0,0.0,1.0,0.0,neu
993,And hwa are real legends,0.0,0.0,1.0,0.0,neu
994,Solar sister ankle? How can you fall?,0.0,0.0,1.0,0.0,neu
995,Wow ..... what is it?,0.5859,0.0,0.513,0.487,pos
996,3:55 in Seolhyun,0.0,0.0,1.0,0.0,neu
997,Solar appearance scene is too hungry,0.0,0.0,1.0,0.0,neu
998,Door-to-door girl crush tightened,-0.1531,0.348,0.652,0.0,neg
999,Mamamu is really nice and pretty,0.762,0.0,0.379,0.621,pos
1000,02:11 Reaction Real,0.0,0.0,1.0,0.0,neu
1001,Creepy,0.0,0.0,1.0,0.0,neu
1002,"Reaction comes out at the timing when you have to show the stage and you feel like you are showing the stage at the reaction timing
It's also a power to cut that stage with editing.",0.1027,0.056,0.878,0.066,pos
1003,I feel so loud .. I'm getting drooping.,0.0,0.0,1.0,0.0,neu
1004,I don't believe it,0.0,0.0,1.0,0.0,neu
1005,Mamamu's perslap ~ Short clothes ~ Gestures weird,-0.1779,0.254,0.746,0.0,neg
1006,"I didn't know what style you would like, so I beat it up",0.3612,0.0,0.8,0.2,pos
1007,Awesome mamamoo,0.6249,0.0,0.196,0.804,pos
1008,The stage is also Mamamu ㅠㅠㅠ ㅠㅠㅠ ㅠㅠㅠ ㅠㅠㅠ,0.0,0.0,1.0,0.0,neu
1009,"4:59 Park Bom, you think of Tuennyy .. TT",0.0,0.0,1.0,0.0,neu
1010,I can see why people are talking about this stage. Unique story,0.0,0.0,1.0,0.0,neu
1011,Park Bom Sometimes I feel so lonely.,-0.5009,0.393,0.607,0.0,neg
1012,Woo hoo,0.4767,0.0,0.244,0.756,pos
1013,How much reaction did you put in the difference between the full version 1 minute ㅠㅠ,0.0,0.0,1.0,0.0,neu
1014,"Wow, I'm testing this today.",0.5859,0.0,0.513,0.487,pos
1015,Why are you so cute?,0.5949,0.0,0.509,0.491,pos
1016,"This pro is the kind of skill Mamamu smashes, but other singers' songs are more visible",0.0,0.0,1.0,0.0,neu
1017,"It's not the same costumes as the dancer's back dancers, but it's not a costume that bounces between members.",0.0,0.0,1.0,0.0,neu
1018,The reason why the real Mamamu is so popular is contained in this video.,0.5598,0.0,0.782,0.218,pos
1019,It's really mamamu mulberry,0.0,0.0,1.0,0.0,neu
1020,The door is cool.,0.3182,0.0,0.566,0.434,pos
1021,"Lovelyz, this is sexy and sexy",0.7783,0.0,0.37,0.63,pos
1022,The ending is crazy ... it tastes ridiculous ... I love you sisters ...,0.0772,0.257,0.524,0.22,neg
1023,It's like Mamamu to enjoy the stage best,0.872,0.0,0.336,0.664,pos
1024,2:20 I was so tight that it hit my solar hair.,0.0,0.0,1.0,0.0,neu
1025,Mamamu has cast my song.,0.0,0.0,1.0,0.0,neu
1026,My thoughts on watching the stages of Mama and Oh My Girl are these people's stages. I use the stage too well and I am so nice. Really,0.6924,0.0,0.808,0.192,pos
1027,걍 It would not have been bad,0.431,0.0,0.637,0.363,pos
1028,This is more powerful because of the original and this,0.659,0.0,0.597,0.403,pos
1029,Really cool,0.3804,0.0,0.278,0.722,pos
1030,I'm surprised you'll get hurt!,-0.4199,0.43,0.349,0.221,neg
1031,"Look at this, even if the clothes are almost the same as the dancers, it won't be buried ㅠㅠ It's your personal discretion.",0.0,0.0,1.0,0.0,neu
1032,4 vocals 4 rapper,0.0,0.0,1.0,0.0,neu
1033,I listened to the original song and made a new song? It's totally different rap,0.3182,0.0,0.839,0.161,pos
1034,Why is nobody talking about Moonstar?,0.0,0.0,1.0,0.0,neu
1035,What's the year-end performance here?,0.0,0.0,1.0,0.0,neu
1036,The stage of the real other level .... I thought I was at a real concert because there were so many things to see .... I feel like I've been on stage and proved that I'm a real stage master .... I just saw this appearance with admiration ... It was a very perfect stage! Thank you!!,0.9278,0.0,0.771,0.229,pos
1037,The dog looks like a cool captain,0.5859,0.0,0.455,0.545,pos
1038,5:28 creepy,0.0,0.0,1.0,0.0,neu
1039,Singer,0.0,0.0,1.0,0.0,neu
1040,"At this time, I liked everything, but I did not like the solar costume. I don't know if it's a dress or a swimsuit, and the heel looks uncomfortable.",-0.6328,0.209,0.725,0.066,neg
1041,"I don't know how much I watched this video, but I know I remember all the rap parts.",0.0,0.0,1.0,0.0,neu
1042,Solar is crazy. You have me.,-0.34,0.324,0.676,0.0,neg
1043,I hope you'll play the solo song once again,0.6486,0.0,0.531,0.469,pos
1044,Ah .. Mumu dies.,0.0,0.0,1.0,0.0,neu
1045,Isn't it a musical lol?,-0.3252,0.437,0.563,0.0,neg
1046,"I think the ranking method is like that, but I still like the Queendom program itself ... I can see this wonderful cover stage ... Honestly, I saw this at the awards ceremony.",0.9641,0.0,0.557,0.443,pos
1047,I'm more confident-I'm trying to break it up,0.0,0.0,1.0,0.0,neu
1048,"1:50
4:09 Concerned",0.0,0.0,1.0,0.0,neu
1049,And Tsuba are also different in Mamamu class ... I was really excited even though I just watched the video.,0.4005,0.0,0.863,0.137,pos
1050,I'm trying to mock Jimin's puss rap. What do you do? Look at Jimin's face. I like it and I did it on stage. Why are you alone?,-0.3939,0.168,0.75,0.082,neg
1051,Solar Compulsory Live Certification ㅋㅋ ㄱㄱㄱ ㄱㄱㅋㅋ,0.0,0.0,1.0,0.0,neu
1052,"Wow .. Mamamu is in the second order, but second place.",0.34,0.0,0.806,0.194,pos
1053,Is 0:59 right? Reaction is so cute .....,0.5949,0.0,0.644,0.356,pos
1054,Seriously Mamamu is a singer who can't like it.,-0.4234,0.388,0.612,0.0,neg
1055,I don't think of the original song .. Joa 넘 (ﾟ ´Д` ﾟ) ﾟ｡,0.3182,0.0,0.827,0.173,pos
1056,Sisters don't come to the riding ground.,0.0,0.0,1.0,0.0,neu
1057,What visual is that Dessacito?,0.0,0.0,1.0,0.0,neu
1058,"Even if you come out one by one, the stage is full.",0.0,0.0,1.0,0.0,neu
1059,Please take the amount of each door ㅠ,0.3182,0.0,0.723,0.277,pos
1060,"Why aren't you talking about a sister? I'm really carey, but you're so cool.",0.6107,0.0,0.751,0.249,pos
1061,Four different sexy ...,0.5267,0.0,0.469,0.531,pos
1062,Seolhyun is so pretty,0.6269,0.0,0.422,0.578,pos
1063,1:20 I think you were electrocuted.,0.0,0.0,1.0,0.0,neu
1064,"At 3:24, the gates are so full! And at 3:57!",0.0,0.0,1.0,0.0,neu
1065,But I think it would be nice to see Jimin's final match in the cover song contest.,0.4215,0.0,0.843,0.157,pos
1066,"CL chews the stage
Mamamu packs the stage",0.0,0.0,1.0,0.0,neu
1067,Good to sing,0.4404,0.0,0.408,0.592,pos
1068,Ha I'm so cool I honestly thought it was Obama but I saved the song,0.8093,0.0,0.491,0.509,pos
1069,I'm not sure how many times you see ...,-0.2411,0.197,0.803,0.0,neg
1070,I'm creepy that it was live,0.0,0.0,1.0,0.0,neu
1071,"No, I was holding a string at first.",-0.296,0.306,0.694,0.0,neg
1072,Everybody is so cool I really love you,0.8293,0.0,0.392,0.608,pos
1073,After all.,0.0,0.0,1.0,0.0,neu
1074,"Oh .. Edit It's not too old anymore, so it's not polite for the singer or the viewer to stop in the middle.",-0.296,0.091,0.909,0.0,neg
1075,"Solar's slippery, forced honey live certification
(Actually, Mamamu doesn't do lip syncing)",-0.4588,0.214,0.786,0.0,neg
1076,Speaker is unique,0.0,0.0,1.0,0.0,neu
1077,No it's a creepy chicken ...!? I'm tired ... ❤,-0.6588,0.473,0.527,0.0,neg
1078,"Solar, be careful ..",0.1531,0.0,0.652,0.348,pos
1079,Real Jimin's face comes out with the same three Mnet ;;;;,0.0,0.0,1.0,0.0,neu
1080,Solar Whirling Shiva Zonna Pretty ;;,0.4939,0.0,0.61,0.39,pos
1081,Solar! It's alright! (3:31),0.3786,0.0,0.537,0.463,pos
1082,He tore the stage,0.0,0.0,1.0,0.0,neu
1083,"Oh, I think everyone just enjoys it and there's nothing on stage. It's just a contest. What's Mnet and Nabal?
ㅠㅠ ㅠㅠㅠ ㅠㅠㅠ",0.5106,0.0,0.858,0.142,pos
1084,"When you're struggling with singing, your voice is so good. Let's hit! When voice",0.3034,0.149,0.637,0.214,pos
1085,No Mamamu Dogs Doors Real Real Dog Dogs ;;;;;;;;;; Ha,0.0516,0.175,0.635,0.19,pos
1086,Someone who came to see Kim at the solar swan ... ㅠ ㅠㅠㅠ ㅠㅠㅠㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ So beautiful,0.6361,0.0,0.819,0.181,pos
1087,"Overworked,",0.0,0.0,1.0,0.0,neu
1088,Addictive dogs will have 1 video per day;,0.0,0.0,1.0,0.0,neu
1089,Reported this stage aoa good luck I watched both songs Good (͡ ° ͜ʖ ͡ °),0.8316,0.0,0.532,0.468,pos
1090,Just shut up and turn around twenty-two thousand five thousand five thousand,0.0,0.0,1.0,0.0,neu
1091,Believe in Mamamu,0.0,0.0,1.0,0.0,neu
1092,It's a concert.,0.0,0.0,1.0,0.0,neu
1093,Hwasapart keeps on creeping,0.0,0.0,1.0,0.0,neu
1094,One of the dancers in the studio is similar to Bain.,0.0,0.0,1.0,0.0,neu
1095,These are far better than the lovable kids,0.7845,0.0,0.465,0.535,pos
1096,My face becomes “hwasa”,0.0,0.0,1.0,0.0,neu
1097,After all Mamamu is beautiful ♡♡,0.5994,0.0,0.562,0.438,pos
1098,"If you look at the stage performance
It's like a man from South America.",0.3612,0.0,0.828,0.172,pos
1099,Original MAMMU song,0.3182,0.0,0.465,0.535,pos
1100,"It's a sudden thought, but I think it's really hard to have a team with Soyeon and Hwasa.",-0.2592,0.127,0.873,0.0,neg
1101,Solar Intro Scarlet Feel,0.0,0.0,1.0,0.0,neu
1102,"I like this too
When I say hello to a song, it's cool to say it's a microphone.",0.5859,0.0,0.714,0.286,pos
1103,What will happen to others? ... and Mammamu ....,0.0,0.0,1.0,0.0,neu
1104,It's very sweet,0.5095,0.0,0.378,0.622,pos
1105,"The flowers are cool but Moonbyul is also awesome.
Mamamu-chan",0.8074,0.0,0.523,0.477,pos
1106,"Aoa good luck song itself is a lot of repetition and monotony can be boring, but Mamamu decorate differently",0.3182,0.08,0.728,0.192,pos
1107,But the dancers in the Queendom are amazing,0.5859,0.0,0.648,0.352,pos
1108,The song is too crude,-0.5719,0.481,0.519,0.0,neg
1109,"Is it okay for you to fall down?
How hard you worked ...
In the meantime, you are the one who works hard. ♥ ️",0.0258,0.113,0.81,0.077,neg
1110,Mamamura and Aoi have feelings about each other and dedicate the stage to each other. (As well as other teams),0.2732,0.0,0.9,0.1,pos
1111,I don't like them.,-0.2755,0.513,0.487,0.0,neg
1112,"Mamamu is really great
It showed five songs in one song. I almost fell down, but I also made facial expressions and choreographed them later.
Hui-in is in bad shape and is in bad shape. Even Good Luck only practiced for 20 minutes
Hwasa is really important at the beginning of the stage, but it's really real
Rather, it makes the stage more grand. That's really hard
If the rap is suddenly rap, it's awkward, but when it's awkward, it's a different rap but it's good to know it's good luck
This is proof that Mamamu is a pro ...
The preparation time would have been short.",0.9431,0.114,0.668,0.218,pos
1113,It's so ridiculous that this stage was buried in a strange wardrobe compared to anyone's ridiculous costume ㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ,-0.7496,0.316,0.684,0.0,neg
1114,I'm not a mamamu fan but I honestly see mamamu as a taste of stage.,0.5452,0.096,0.646,0.258,pos
1115,I don't know how you look at Spring.,0.0,0.0,1.0,0.0,neu
1116,The last is sweet,0.4588,0.0,0.5,0.5,pos
1117,"Each song part has a different atmosphere, but it's good to go well without being awkward.",0.8001,0.0,0.595,0.405,pos
1118,I'm tired of keeping watching ...,-0.4404,0.367,0.633,0.0,neg
1119,"Where does Wynd hurt? When I look at Queen's Day, my face looks like a playful mark",0.25,0.163,0.577,0.26,pos
1120,It's a pity to turn to the end of the camera when you turn the turn. It's not a shot that comes out with a cloth. It's just a shot.,-0.296,0.081,0.919,0.0,neg
1121,Gummy,0.0,0.0,1.0,0.0,neu
1122,"I thought it was crazy at the scene, but it seemed to make editing more crude.",-0.8014,0.356,0.644,0.0,neg
