,comment,compound,negative,neutral,positive,whether_pos_or_neg
1002,"Wow .... I wasn't a real joke.
Really irreplaceable concept Who can't follow the tower Idol ㅠㅠㅠ One by one, why is this jewelry so I watched the Queendom I'm really a fan more ㅠㅠ I love it so much ㅏㅏ The power that the new actress gave me ... can not be human ... Perfect .. I'm hit by Seosujin's eyes and dance line and the uniformity of Shuhwa 괔 ㅋㅋ ㅋㅋㅋ Miyeon's Charisma and Minnie charm
♥ ️ ♥ ️",0.9467,0.022,0.775,0.203,pos
1003,"Jeon So-yeon, who composed and composed all of them, is a real genius.",0.0,0.0,1.0,0.0,neu
1004,"In a previous stage video, someone said that it would be nice for children to keep pushing with the concept of black magic.",0.4215,0.0,0.882,0.118,pos
1005,All the other members are so good and Jeon So Yeon is really all-purpose ..... What can't you do?,0.5777,0.0,0.828,0.172,pos
1006,It's really creepy to memorize the order in Thai at first ...,0.0,0.0,1.0,0.0,neu
1007,"Minnie's voice and feeling are very unique
I think it was an intro that saved it
It's a real genius
Cube is fed by Jeon So-yeon.",0.5106,0.0,0.837,0.163,pos
1008,Soyeon eats with my eyes,0.0,0.0,1.0,0.0,neu
1009,"And on this stage, Minnie was just a witch itself.",-0.3612,0.238,0.762,0.0,neg
1010,"3:41 Wow, it's really creepy, what's going on here? ㅋㅋㅋ ㅋㅋ Lata original song is also how to develop more ,,,, Jeon Soyeon is crazy ,,,,,,,",0.5719,0.076,0.73,0.194,pos
1011,Jeon So Yeon's doing well I just don't get tired of seeing and seeing you again.,0.5817,0.0,0.732,0.268,pos
1012,You have to bow down to Cube Soyeon.,0.0,0.0,1.0,0.0,neu
1013,Jeon So Yeon was born to be an idol,0.0,0.0,1.0,0.0,neu
1014,Jeon So-yeon Just set up a company.,0.0,0.0,1.0,0.0,neu
1015,"Intro witchcraft killing point, Jeon So-yeon rap, and ""What is scared"" at the Sujin part creepy 쫙 ... I'm good at this time ㅎㅎ",-0.6597,0.242,0.662,0.096,neg
1016,Jeon So-yeon is a genius.,0.0,0.0,1.0,0.0,neu
1017,"In the introduction, Minni simmered like a spell in her native language.",0.3612,0.0,0.8,0.2,pos
1018,Wow ... So Yeon Real Dog Genius Nuclear Sexy,0.802,0.0,0.493,0.507,pos
1019,The stage that can only be called genius,0.0,0.0,1.0,0.0,neu
1020,Jeon So-yeon Charismatic Crazy Blonde seems to maximize,-0.34,0.255,0.745,0.0,neg
1021,มิ น นี่ Minnie ♥ ️,0.0,0.0,1.0,0.0,neu
1022,Once upon a time I saw the stage of the ratata Minnie looks so different. Take a look!,0.0,0.0,1.0,0.0,neu
1023,"Soyeon, it's difficult, I envy you When I do it, I feel like I've touched it with a machine.",-0.2732,0.241,0.628,0.131,neg
1024,0:40 Why are you holding that and yelling?,0.0,0.0,1.0,0.0,neu
1025,I love girls,0.6369,0.0,0.192,0.808,pos
1026,Arrangement is really coming ...,0.0,0.0,1.0,0.0,neu
1027,Seriously creepy when first latata and black and white ... Thai charm,0.25,0.118,0.694,0.188,pos
1028,Minni ..,0.0,0.0,1.0,0.0,neu
1029,"Sujin, I love you .. ㅠㅠ",0.6369,0.0,0.488,0.512,pos
1030,1:26 A handsome celebrity;,0.4939,0.0,0.385,0.615,pos
1031,I stopped breathing and it was creepy enough to see.,-0.2263,0.192,0.808,0.0,neg
1032,I'm sure it went over to Minnie's order. How many times a day do you see?,0.3182,0.0,0.859,0.141,pos
1033,1 video per day,0.0,0.0,1.0,0.0,neu
1034,"Jackpot
nice",0.4215,0.0,0.263,0.737,pos
1035,Sujin's baby keeps getting stuck in a single shot,-0.25,0.222,0.778,0.0,neg
1036,Where are the men who are caught in the middle? Something like that often catch ;;;;;,0.3612,0.0,0.857,0.143,pos
1037,"It's a magical intro, so I don't think it's too hard to sing a rapatta song.",-0.1027,0.104,0.896,0.0,neg
1038,Lovelyz beats up than Achu stage,0.0,0.0,1.0,0.0,neu
1039,I'm going to be sacrificed at the witch's party.,0.4019,0.0,0.748,0.252,pos
1040,See you again,0.0,0.0,1.0,0.0,neu
1041,"Soyeon: Girl Crush Main Wrapper & Producer.
The symbolic presence of the team that does not need a horse + the main wrapper, but also complies with singing. Composer Composer Arrangement Stage production is a multi-purpose cavalry.
Miyeon: The main vocal of the young lady.
The song is not completed until the screaming vocals are mixed with Savi and Bridge. If there is no vanity. + Up to visual.
Minnie: Dreamy and mysterious visuals.
The atmosphere and aura are the most unique among the members. The owner of an interstellar charm that seems to be sucked into a bird you don't know if you see it.
Sujin: Sexy + Concentrate Ratio Main Dancer.
Dance line is the most flexible of six people. It's a typical cat-like visual, but it's not just a normal cat, but an inexhaustible sexy femme fatale manle cat.
Rainy season: Great anti-war thug on Cutieface.
Cuteness charge. It's a cute face, but the super-inverted boyish tone plays the role of salt in children's songs.
Shu Hwa: Unique innocence that 5 out of 6 don't have. Natural visual with clean and neat feeling without one dust.
Each of the six members is different and unique, and each of the six members has a different charm. The girl crush, sexy, dream, cuteness, delicacy, innocence, etc., each character is so obvious, and the synergy is very good when they are united with each other.",0.9955,0.068,0.682,0.249,pos
1042,This is why you need a composition member who knows how to save your team's color. Jeon So-yeon,0.4939,0.0,0.833,0.167,pos
1043,And Thai are combined like this? Cheonjan ...,0.3612,0.0,0.737,0.263,pos
1044,Minni's introduction,0.0,0.0,1.0,0.0,neu
1045,Jeon So Yeon is a genius to be creepy.,0.0,0.0,1.0,0.0,neu
1046,"Well done over the stage. Jeon So-yeon's Minshee smashed the stage (Intro and Soyeon Rappart creepy level) and Sujin chews her eyes as usual. It's a bit unfortunate that this stage should be unique to the eye, but Miyeon is a little gentle. Seems good. Ugi and Shu are cute. This stage would have been more charismatic than cute",0.9373,0.029,0.735,0.236,pos
1047,"If you look at Soyeon, I'm proud of you. I'm happy every time I see you. Soyeon ~",0.7783,0.0,0.673,0.327,pos
1048,"Wow, it's more than real expectations",0.5859,0.0,0.568,0.432,pos
1049,"I think it would be nice to do this later at the year-end awards. Originally, the original singer was a legend of the era, and it was such a good cover ㅡ ㅡ There is no one in the girl group to cover as much as these guys",0.8316,0.043,0.742,0.215,pos
1050,"I'm thrilled when Jeon So-yeon always smiles by the side as he takes out parts and pulls out his secretary's card when he sets up Seo Su-jin as the center,",0.7184,0.0,0.824,0.176,pos
1051,"Jeon So-yeon is not a rookie, but a steamed veteran feeling. What kind of life have you lived in that short time? Is the gene so good?",0.8032,0.0,0.761,0.239,pos
1052,But the tension goes up when I come out Jeon Soyeon ㅋㅋㅋ lol,0.128,0.152,0.662,0.185,pos
1053,"It's just like the jungle, the dance breaks while I'm dancing. Sujin is alone. I really feel like a snake that lives in the jungle.",0.4588,0.074,0.741,0.185,pos
1054,If Jeon So-yeon became a PewDoo Io I would have been wearing a tennis skirt and dreaming.,0.0,0.0,1.0,0.0,neu
1055,"쟤 What's Sujin like so attractive?
Strangely so sexy and eyes What did you put a black hole in the eyeballs? Why am I being sucked ...",0.7018,0.158,0.546,0.296,pos
1056,"Honestly, except for Park Bom, there were only two children out of five teams to cover 2 Anyone properly ;;;
So Yeon confidently proposed to change the cover song with Park Bom because Mi-yeon from Weiji was confident",0.8617,0.0,0.78,0.22,pos
1057,"Mi-yeon seems to have something left over. I lived as a waji trainee, and I was a senior member of the same company that I saw very much, and I thought I would have been in Wolpyeong. Although I made my debut at another agency, Mi-yeon often gets noticed when I know Mi-yeon was a trainee.",0.0,0.0,1.0,0.0,neu
1058,"Really funny
1 Ratata 2 Ra Fire Final Ryan over 10 million
It's 3
2 d 6 th 3 d 4 th Slightly nonsense",-0.1566,0.24,0.6,0.16,neg
1059,"I didn't know it before, but now I see Soyeon opened. ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ",0.0,0.0,1.0,0.0,neu
1060,"Say Ryan Don't Like Ratata Fire
It's just a sprouting chew legend",-0.0191,0.161,0.685,0.155,neg
1061,"Whatever the result, the kids who proved by views",0.0,0.0,1.0,0.0,neu
1062,"3:53 I'm coming again to see Sujin.
Ji Het",0.0,0.0,1.0,0.0,neu
1063,"It's like a good arrangement, especially the back beat. Jeon So-yeon Best",0.8625,0.0,0.455,0.545,pos
1064,"No, honestly, I only see children.",0.2023,0.268,0.366,0.366,pos
1065,"The reason why the kids stand out
The performance was a strong team compared to other teams.",0.5106,0.0,0.82,0.18,pos
1066,"Honestly, if you squeeze your tongue like that of Sujin, it's squirming.",0.6705,0.0,0.645,0.355,pos
1067,Does this make sense? ㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ I'm the # 1 video in the whole of the Queendom video !! Really all the stage was good enough to be intact ;; ㅠㅠㅠ ㅠㅠㅠ,0.6467,0.0,0.846,0.154,pos
1068,"After the Queendom, I really enjoyed arranging the original song. If it was arranged like a completely different song, it would have been frightening that the original song was damaged. The children's songs flew around and I arranged them on different stages. Ability recognized",0.7089,0.115,0.64,0.245,pos
1069,Why are all the broadcasts these days manipulating ;; Let's admit it; What is the use of the operation stage prepared hard? Look at the views. It's not a million but over 10 million,-0.0258,0.085,0.833,0.082,neg
1070,"When you cover a legend group, you have to do this.
Which group do you like?
Really good children.",0.6901,0.0,0.738,0.262,pos
1071,"Even after the Queendom, I keep seeing arrogant children. Of course, the other groups did well, too.",-0.2732,0.166,0.725,0.109,neg
1072,I see Sujin's real life. It's a heavenly idol.,0.6124,0.0,0.6,0.4,pos
1073,It's a real genius to come up with this jungle concept.,0.0,0.0,1.0,0.0,neu
1074,"I'm not convinced that this is sixth place.
If you do it twice, you can't erase the suspicion that you've tampered with the falling team.
Oh My Girl's ranking is a recognized chew.
It doesn't really make sense that Lovelyz is fourth and they're six.",-0.1714,0.082,0.872,0.046,neg
1075,I think this is a stage so good that it tastes better than the original song.,0.8377,0.0,0.552,0.448,pos
1076,This stage seems to have discouraged children's personality and arrangement to show courtesy and respect to 2ne1.,0.4404,0.121,0.628,0.251,pos
1077,Look at the shout. Really lol I don't understand why it was the last.,0.4754,0.0,0.795,0.205,pos
1078,"I didn't watch the Queendom, but I can't believe it's sixth ...",0.0,0.0,1.0,0.0,neu
1079,"Listening to the Giants, listening to kda, Jeon So-yeon, Legend, Boy, Unpretty Rapstar Boy, Pewdu Boy, Ratata Boy, Boa, Ryan",0.0,0.0,1.0,0.0,neu
1080,There are so many things I memorized all the other actors' reactions.,0.0,0.0,1.0,0.0,neu
1081,"Recommends that I came in. I was over 30 years old. So 10 years ago, I was Soshi One Girl 2 Anyone. Nowadays, children?",0.2263,0.0,0.909,0.091,pos
1082,"Why can't anybody talk about Shuhwa Chalanglang?
Replying to @DavidGill",0.0,0.0,1.0,0.0,neu
1083,"Jeon So-yeon ability could arrange more, but I wanted to feel the fragrance of seniors whom I admired on purpose.",0.7269,0.0,0.724,0.276,pos
1084,Some people say that the children are too indigestible because 2NE1 is so great. You are very good.,0.8568,0.0,0.655,0.345,pos
1085,I'll be born with Seosujin tongue in my next life,0.0,0.0,1.0,0.0,neu
1086,"Look at the stage, rankings already meaningless to the kids.",-0.4404,0.244,0.756,0.0,neg
1087,I'm the only child version I'm crazy ???? ㅠ ㅠㅜㅠㅠ Only this version keeps coming back,-0.5204,0.194,0.806,0.0,neg
1088,"Honestly, I still don't believe this ranking .. OMG Girls I think the children were the biggest hit.",0.4588,0.0,0.833,0.167,pos
1089,Dogs are good facts. But it may feel a bit unfortunate for my age generation when the original song came too intense. I'm so used to the original song that it doesn't live like the taste we know.,0.3999,0.114,0.69,0.196,pos
1090,"This is Minnie's makeup and costume.
The rainy hair is cute and I don't understand it's sixth",0.4019,0.071,0.765,0.164,pos
1091,"If you drop children, there's no reason to see Queendom.",-0.5106,0.35,0.65,0.0,neg
1092,"Um ... I don't know if they look at the number of hits, but they're sixth place.",0.0387,0.0,0.929,0.071,pos
1093,"Even if it wasn't WY policy, I'm listening to it ....",0.0,0.0,1.0,0.0,neu
1094,I was so charming,0.624,0.0,0.328,0.672,pos
1095,"This small stage made the 6th place, so Jeon So-yeon's poisonous gear was well received.",-0.4336,0.208,0.682,0.11,neg
1096,I think it's easy to destroy a large fire truck ??? !!!! .....,-0.6916,0.411,0.432,0.157,neg
1097,3:56 I knew it was crazy. That's what it really means to eat the stage; I felt like I faced a lion.,0.0258,0.115,0.766,0.12,pos
1098,Children are like idols who find their color best whatever they do,0.7717,0.0,0.599,0.401,pos
1099,"If you're really like Kingdom, you kill me ㅠ ㅠㅠㅠ ㅜㅜㅠㅠ Queen Kingdom 2 ㅠ ㅠㅠㅠ ㅠㅠㅠ Really please",-0.0808,0.204,0.563,0.233,pos
1100,Isn't it pretty if the rainy days make up and put on your hair?,-0.4456,0.247,0.753,0.0,neg
1101,Wow ~ look at Jeon So Yeon. Really best,0.861,0.0,0.412,0.588,pos
1102,The firepower is too weak for the children to fire.,-0.6486,0.398,0.602,0.0,neg
1103,"Honestly, it wasn't the last stage.",0.4588,0.0,0.625,0.375,pos
1104,Seunghee's reaction is so good ㅋ ㅋㅋㅋ ㅋㅋㅋ,0.5777,0.0,0.616,0.384,pos
1105,I'm sure it's not sixth since the Mnet series.,0.3182,0.0,0.777,0.223,pos
1106,3:59 No hyejung cute❤️,-0.296,0.423,0.577,0.0,neg
1107,This is the last time,0.0,0.0,1.0,0.0,neu
1108,"Something was empty, but it's Park Bom Part ... Park Bom's voice is so unusual and powerful, but Mi Yeon's voice is pretty but thin and weak.",0.6304,0.143,0.628,0.229,pos
1109,How many times do I see this?,0.0,0.0,1.0,0.0,neu
1110,They were ok. But 2NE1 is a legend.,0.296,0.0,0.732,0.268,pos
1111,The view count is higher than any video 앜 ㅋㄹㅋㄹ ㅋㄹㅋ,0.0,0.0,1.0,0.0,neu
1112,I can see why the camera is catching so much,0.0,0.0,1.0,0.0,neu
1113,"Really good. Children's colors, but 2 Anyone generation knows, but 2 Anyone Fire is really.",-0.2508,0.191,0.679,0.129,neg
1114,Like the children sacrificed to stop the last Lovelyz ㅠㅠ,0.0772,0.173,0.63,0.197,pos
1115,I knew this time. The shoe will grow a lot in the next album,0.0,0.0,1.0,0.0,neu
1116,"See the difference in views
The public's choice is children ;;;",0.0,0.0,1.0,0.0,neu
1117,"Whatever the result, it's good enough for the children to be active here and to raise awareness. Mnet, you don't know anyone.",0.6808,0.0,0.781,0.219,pos
1118,Boy or Mnet views more than your subscribers .... black or black I'm watching this 86th time ㅠㅠㅠ ㅠㅠㅠ,0.0,0.0,1.0,0.0,neu
1119,Jeon So Yeon is a real fan.,0.3182,0.0,0.685,0.315,pos
1120,I watch it 10 times a day and I'm really steamed by my children.,0.0,0.0,1.0,0.0,neu
1121,I don't know how many times a day I'm coming,0.0,0.0,1.0,0.0,neu
1122,"Automatically generate Korean subtitles ㅋㅋ ㅋㅋㅋ
I'm going crazy",-0.34,0.231,0.769,0.0,neg
1123,"So, you're holding a yellow mic fan as a gift!",0.6696,0.0,0.522,0.478,pos
1124,"4:01 Ah, I'm so funny .. hahahaha",0.5777,0.0,0.616,0.384,pos
1125,I can't understand how they are.,0.0,0.0,1.0,0.0,neu
1126,Emergence of a new royal color ☆ Seosujin ☆,0.0,0.0,1.0,0.0,neu
1127,"So Yeon sister when I first appeared, why is this confident step so good ... ㅠㅠㅠ",0.7872,0.0,0.652,0.348,pos
1128,So-yeon is a real person. I was crazy. I can't take my eyes off you. He's stuck in the ear and he's in control of the stage. Pretty and cute.,0.4215,0.131,0.685,0.185,pos
1129,Jungle Concept was so good.,0.5777,0.0,0.517,0.483,pos
1130,"* They doing this show .. *
CAMERA PIDDY REAULLY THANK YOU ㅠㅠ ❤❤",0.4995,0.0,0.773,0.227,pos
1131,What's wrong with this stage? It doesn't make sense to me ....,-0.4767,0.22,0.78,0.0,neg
1132,"Children always excel in selection .... I'm the best, but other songs are good, but there's nothing like Fire to show a new face and energy ... The proper arrangement to the perfect part of the trip feel the memories. Give cubes to Jeon So-yeon for a bigger studio. Seriously. And children are usually quiet, but it's hard to fly on stage.",0.9244,0.083,0.671,0.246,pos
1133,I'm so good at this stage. Why are you 6th?,0.4927,0.0,0.738,0.262,pos
1134,Amnet's masterpiece ... this sixth place on the stage makes no sense,0.4404,0.135,0.613,0.252,pos
1135,"It's only natural that 2ne1 is better at comparing it to 2ne1
No group is better than 2ne1 unless it covers the famous fire, 2ne1.
It's amazing what kids digested that much.",0.8176,0.108,0.609,0.283,pos
