,comment,compound,negative,neutral,positive,whether_pos_or_neg
2295,"3:48 Are you jealous of BABY❤
4:41 Show me the money?",-0.4588,0.231,0.769,0.0,neg
2296,"No, I'm cute",0.2023,0.355,0.161,0.484,pos
2297,Self-intentioned pinky and Seung-hee's methsandrip. haha. Sense.,0.4588,0.0,0.667,0.333,pos
2298,Eoeun sisters only walk the path of happiness is not really the world is cool I love you to be happy to my happiness !!!!!!,0.9616,0.0,0.506,0.494,pos
2299,"Here, Jimin is a good rap dog. I'm good at rapping, but I also like lyrics :) I hope you rap more in the future!",0.9359,0.0,0.526,0.474,pos
2300,4:23 Why didn't you mute it?,0.0,0.0,1.0,0.0,neu
2301,Sincere God God Jimindi Dog is cool;,0.802,0.0,0.246,0.754,pos
2302,Praise voice steering ...,0.5574,0.0,0.455,0.545,pos
2303,"If children have Jeon So-yeon, Eo has Jimin.",0.0,0.0,1.0,0.0,neu
2304,Ah I don't know if I can leave it in AOA,-0.0516,0.13,0.87,0.0,neg
2305,I've been feeling it since last time. Jimin is so cool. I want you to do everything.,0.6211,0.0,0.682,0.318,pos
2306,"I'm listening to the song
Different ... more tightened",0.0,0.0,1.0,0.0,neu
2307,Was this memory of the song?,0.0,0.0,1.0,0.0,neu
2308,"I feel when I'm on stage, but I'm so good at taking advantage of the stage that I have more fun to see.",0.926,0.0,0.59,0.41,pos
2309,No ㅋㅋ ㅋㅋㅋ ㅋㅋㅋ Groot is crazy Human ㅌㅋㅋ ㅋㅋㅋ ㅋㅋㅋ,-0.5574,0.338,0.662,0.0,neg
2310,3:46 What I made to see. Separate and upload Seunghee's reaction video point! Mnet,0.0,0.0,1.0,0.0,neu
2311,You can see how many kids you have by looking at rap ...,0.0,0.0,1.0,0.0,neu
2312,"When you rap and sing, your voice tone is so different.",0.0,0.0,1.0,0.0,neu
2313,"2:20 Someone shouted, but it was Jimin when I saw you on vertical cam.",0.0,0.0,1.0,0.0,neu
2314,"4:28
Whenever I see this, Lovelyz and Oh My Girl
Reaction Difference Funny
Lovelyz: Hull
Oh My Girl: Wow ~ Yes
But in the meantime, the Americas:",0.8555,0.0,0.701,0.299,pos
2315,"Jimin's eye makeup in the waiting room But on the stage, it looks so natural and looks good.",0.7304,0.0,0.723,0.277,pos
2316,"Ah, but Jimin is so cool, but when I wave last, Suddenly Yu-Hee-Yeol's sketchbook- ↑ I think about it. ㅋ ㄱㄱㄱ ㄱㄱㄱㄱ",0.6107,0.0,0.81,0.19,pos
2317,Jimin is up!,0.0,0.0,1.0,0.0,neu
2318,Yuna Kaipu,0.0,0.0,1.0,0.0,neu
2319,"I was looking at that sheep, but why did the cooperator suddenly come to me? Why haven't I seen you yet?",0.0,0.0,1.0,0.0,neu
2320,I don't think Seolhyun is the only one,0.0,0.0,1.0,0.0,neu
2321,Jimin is cool,0.3182,0.0,0.465,0.535,pos
2322,"Oh, I love you Jimin",0.6369,0.0,0.417,0.583,pos
2323,AOA is cool !!!!!!!,0.5374,0.0,0.464,0.536,pos
2324,I didn't know AoA was so cool. I saw this program.,0.4572,0.0,0.728,0.272,pos
2325,I was jealous I wanted to see this as a foreign home party style ㅠ ㅠ ㅠ,-0.0772,0.204,0.612,0.184,neg
2326,Jimin is good ...,0.4404,0.0,0.508,0.492,pos
2327,Jimin comes out and goes all out,0.0,0.0,1.0,0.0,neu
2328,"It's a bit different from the concept that Eoe tried, but it's a lot nicer than it looks good and is sexy.",0.9231,0.0,0.58,0.42,pos
2329,I think moms will be good,0.4404,0.0,0.58,0.42,pos
2330,ㅋ ㅋㅋㅋ ㅋㅋㅋ Lovelyz Everyone is surprised but this is alone! ㅋ ㅋㅋㅋ ㅋㅋㅋ I like my personality already ㅠㅠㅠ ❤️❤️,0.3595,0.111,0.667,0.222,pos
2331,Please pay more for Seunghee,0.2263,0.209,0.448,0.343,pos
2332,Jimin is good on stage,0.4404,0.0,0.58,0.42,pos
2333,"Oh, but Jimin Rap is really good.",0.6474,0.0,0.583,0.417,pos
2334,"It's so cute that I made Seunghee's reaction
3:48
4:36",0.5095,0.0,0.708,0.292,pos
2335,Jimin 'wood' is cool,0.3182,0.0,0.566,0.434,pos
2336,Creepy out of,0.0,0.0,1.0,0.0,neu
2337,Seunghee is over and over ㅠ tt aoa and seunghui reaction Chaulteok !!!!,0.0,0.0,1.0,0.0,neu
2338,3:50 Are you jealous BABY ♥,-0.4588,0.429,0.571,0.0,neg
2339,Yuna ... I only saw you when everyone shouted Seol Hyun Choa,0.0,0.0,1.0,0.0,neu
2340,Yu !!! Heyyeol ~~ Sketch boo ~~~,0.0,0.0,1.0,0.0,neu
2341,"Jimin, I feel better right now.",0.4404,0.0,0.58,0.42,pos
2342,Oh my girl is a junior than Ao ...?,0.0,0.0,1.0,0.0,neu
2343,I'm sick.,-0.5106,0.767,0.233,0.0,neg
2344,"I'm jealous, bay ㅋㅋㅋ ㅋㅋㅋㅠ ㅠㅠㅋㅋ ㅋㅋㅋ",-0.4588,0.333,0.667,0.0,neg
2345,"Honestly, I only knew AO Jimin and Seolhyun but it was so good to know other members' charms in this Queendom.",0.8993,0.0,0.608,0.392,pos
2346,Yuna Wake,0.0,0.0,1.0,0.0,neu
2347,"I didn't know it, but the song is so good and it's really pretty ㅠㅜㅜㅜ TT TT TT TT It's really cute and Jimin nopaku ㅋㅋ There are housewives.",0.9459,0.0,0.636,0.364,pos
2348,"I really don't know if there's a member of AAA in Yuna, but it's been better since Queendom.",0.5927,0.0,0.796,0.204,pos
2349,Jimin: I Am Groot,0.0,0.0,1.0,0.0,neu
2350,I was jealous.,-0.4588,0.75,0.25,0.0,neg
2351,"Trinity chewed everything on stage ,,, please be happy to watch this video with your family ,, I can't run bad guys Gatjimin ,, Gattree ,,",0.8338,0.0,0.713,0.287,pos
2352,"There's a lot of good songs in Eo, but it's too bad because of the schedule ㅠ",-0.5859,0.241,0.66,0.099,neg
2353,"This stage is also the best, I'd love to see jealousy and oops that I missed after a long time, thank you for showing a different ,, ㅠ ㅠㅠㅠ I love you Yojinja ㅠ ㅠㅠㅠ I'll look forward to the infinite❤️❤️❤️",0.9118,0.093,0.597,0.311,pos
2354,I liked the stage so much that I listened to the t4sa sound source and it was so different that embarrassing producing wasn't important. Give me this version.,-0.1669,0.147,0.76,0.093,neg
2355,I don't have snow,0.0,0.0,1.0,0.0,neu
2356,Do you see me only? Yuna is so fresh and pretty.,0.7547,0.0,0.582,0.418,pos
2357,Planning was really good. Are you jealous at first? But now it was the best choice.,0.659,0.128,0.556,0.316,pos
2358,ㅇㅇ Cute but sexy concept Digestive power Oh Jindang,0.765,0.0,0.515,0.485,pos
2359,General Hye-Jung is like Ariana Grande.,0.3612,0.0,0.667,0.333,pos
2360,This iron is the truth,0.3182,0.0,0.635,0.365,pos
2361,I'm crazy because of real mountain Jimin. Over cool,-0.0258,0.205,0.598,0.197,neg
2362,ㅋ ㅋㅋㅋ Reaction Boso,0.0,0.0,1.0,0.0,neu
2363,"No, it's Seung Hee Mee Mountain. Mee Mountain ㅋ ㅋㅋㅋ What is this ㅋㅋㅋ ㅋㅋㅋ ㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ",-0.296,0.115,0.885,0.0,neg
2364,"Wow, what just fnc kingdom stage?",0.5859,0.0,0.568,0.432,pos
2365,Praise rapton,0.5574,0.0,0.217,0.783,pos
2366,"I'm so good at singing, tears",0.3167,0.209,0.44,0.351,pos
2367,This stage was really better than the final stage.,0.4927,0.0,0.715,0.285,pos
2368,I'm really honorable. Really good.,0.8047,0.0,0.293,0.707,pos
2369,This is a masterpiece,0.6249,0.0,0.328,0.672,pos
2370,I'm watching a video without thinking of cancer!,0.587,0.0,0.612,0.388,pos
2371,"Yuna Real
Short skirt sexy
You are charismatic
Jealous Cutie
I digest every concept ...",0.4404,0.151,0.553,0.296,pos
2372,I feel Hyuna when I rap,0.0,0.0,1.0,0.0,neu
2373,It's Meosan This is Meosan ~ !! ~!,0.0,0.0,1.0,0.0,neu
2374,"I realized that I'm jealous of Queendom, but ... I've heard it five times every day.",-0.25,0.125,0.875,0.0,neg
2375,"Ah ~! Ah ~~ !!! Ahhh ~~! ~ !! ~! ~! ~! ~~! ~! ~! ~ !!
I love you, Memcream! I love you",0.8902,0.0,0.653,0.347,pos
2376,The unit that fans want is cream but cream is not black ... ㅠㅠ Sad,-0.6124,0.227,0.71,0.063,neg
2377,Behind the milk screen Who made it?,0.0,0.0,1.0,0.0,neu
2378,It's so fascinating to have a solar in the middle,0.5849,0.0,0.678,0.322,pos
2379,That's it !!!,0.0,0.0,1.0,0.0,neu
2380,"I'm jealous, baby I really liked it. I'm jealous.",-0.4417,0.426,0.355,0.219,neg
2381,There is Hyunseung ㅋㅋㅋ,0.0,0.0,1.0,0.0,neu
2382,Yuna is so pretty,0.6269,0.0,0.422,0.578,pos
2383,"Wow, I'm jealous",0.2023,0.385,0.128,0.487,pos
2384,He's a stern dancer who danced with a slow chan.,0.0,0.0,1.0,0.0,neu
2385,Aoa feels like they're showing you what they can do in Queendom ~~ Cheer!,0.7263,0.0,0.663,0.337,pos
2386,It's a shame that Hyejeong costume is a little disappointing.,-0.719,0.5,0.5,0.0,neg
2387,I love you though. I see you on stage a few times.,0.6369,0.0,0.656,0.344,pos
2388,Jimin and Lee Seung-hyeop's face look so excited,0.4795,0.0,0.692,0.308,pos
2389,"When I first heard it, it was just like that, but it's refreshing and good.",0.6808,0.0,0.682,0.318,pos
2390,"Jimin's camera turns too much! It's not in the 90's, even if you don't turn, you're high enough to enter the stage.",0.0,0.0,1.0,0.0,neu
2391,Yuna Sister Styling,0.0,0.0,1.0,0.0,neu
2392,This is nice but why not,0.2263,0.0,0.725,0.275,pos
2393,I was worried that Seolhyun was missing this stage.,-0.5267,0.423,0.577,0.0,neg
2394,Gadjimin .. !!,0.0,0.0,1.0,0.0,neu
2395,"Personally, I would like to come back to Eo Cream once again",0.3612,0.0,0.8,0.2,pos
2396,I thought moms would like it but suddenly I m the mother fucking top men,0.5251,0.0,0.695,0.305,pos
2397,"It is a stage that combines the possibility of aoa with Aoa cream, band that was originally aoa concept, and Jimin of Unpretty Lepstar.",0.0,0.0,1.0,0.0,neu
2398,Jimin won't be fucked.,0.5448,0.0,0.46,0.54,pos
2399,I didn't dance the dance before,0.0,0.0,1.0,0.0,neu
2400,I'm embarrassed and frozen in Lovelyz when I humiliate Jimin. I'm already alone.,-0.7906,0.471,0.529,0.0,neg
2401,It's so cute because it's a real fan reaction ㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ,0.6801,0.0,0.617,0.383,pos
2402,I'm really naughty .... my legs are so envious.,-0.4101,0.255,0.745,0.0,neg
2403,I was fan of Eooh,0.3182,0.0,0.566,0.434,pos
2404,You're pretty,0.4939,0.0,0.238,0.762,pos
2405,I think it's staged to taste in front and touch Jimin.,0.0,0.0,1.0,0.0,neu
2406,"Are you jealous? Only me circulates ???? If you wake up somehow, you are doing it.",-0.6072,0.209,0.791,0.0,neg
2407,N flying TT,0.0,0.0,1.0,0.0,neu
2408,4:32 Are managers? Besides Lovelyz next to other ticket offices,0.0,0.0,1.0,0.0,neu
2409,"When I was creaming, I wasn't sexy, but I looked sexy after seeing Queendom.",-0.6759,0.382,0.618,0.0,neg
2410,This is a real hidden song ㅠㅠㅠ It was a song that I only listen to and hide alone.,-0.4019,0.209,0.791,0.0,neg
2411,Hye-Jung is like Ariana Grande,0.3612,0.0,0.615,0.385,pos
2412,Jimin Real Respec,0.0,0.0,1.0,0.0,neu
2413,3:48 What is this guy's drip power?,0.0,0.0,1.0,0.0,neu
2414,I was crazy even after Lee Seung-hyeop,-0.34,0.324,0.676,0.0,neg
2415,3:48 Jealous babe,-0.4588,0.6,0.4,0.0,neg
2416,"Oh, I think that the happy reaction hero is Seunghee. ㅋㅋㅋ ㅋㅋㅋ Every reaction makes me feel good. ㅜㅜ ♥♥",0.8807,0.0,0.611,0.389,pos
2417,"Short Skirts, Awesome, Jealous + Puss Cheers for AOA with different group colors in every contest! I'm glad many people have found out that this is a great group with a wide spectrum of images to cover! Look forward to comeback!",0.9213,0.059,0.645,0.297,pos
2418,Shin Jimin torn stage,-0.25,0.4,0.6,0.0,neg
2419,"Jimin is scared of watching rap, but he's jealous of you. Are you jealous? ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ",-0.8735,0.415,0.585,0.0,neg
2420,Seunghee ㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋ ㅋㅋㅋ lol,0.4215,0.0,0.714,0.286,pos
2421,"Jimin's catching Mike is with Vincent.
It's similar to AOA Cream Comeback !!!",0.0,0.0,1.0,0.0,neu
2422,"I keep getting stuck in my ears ... I'm jealous Babe, ...",-0.6124,0.357,0.643,0.0,neg
2423,Also!,0.0,0.0,1.0,0.0,neu
2424,"Because everyone's swearing, everybody cheers ㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ Moe-san who 얔 ㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ",0.2732,0.09,0.769,0.14,pos
2425,Jimin ... I love you ...,0.6369,0.0,0.488,0.512,pos
2426,Jimin is cool,0.3182,0.0,0.465,0.535,pos
2427,Please reflect on Eo cream,0.3182,0.0,0.635,0.365,pos
2428,"When I first saw aoa
The charm of each member is felt as it is",0.4019,0.0,0.828,0.172,pos
2429,There's nothing I can't do,0.0,0.0,1.0,0.0,neu
2430,Are you jealous of a male dancer?,-0.4588,0.375,0.625,0.0,neg
2431,Today's sister's costume was so pretty sister ..,0.6269,0.0,0.63,0.37,pos
2432,Lighting ... why?,0.0,0.0,1.0,0.0,neu
2433,It's really bad at every car and it's Seunghee's reaction restaurant.,-0.5849,0.275,0.725,0.0,neg
2434,Do what you want to do with cream seats ... just freshly ...,0.0772,0.0,0.902,0.098,pos
2435,What's up with 1:45?,0.0,0.0,1.0,0.0,neu
2436,"The songs are both good, but I feel like the Eo-Ere cream was a little miss ....",0.5775,0.078,0.643,0.279,pos
2437,I haven't served AoA,0.0,0.0,1.0,0.0,neu
2438,"From 3:27 onwards, hip-hop granners haven't been able to hit the mother punch line ;;;;;;;;;;;;;;;;;;;",0.0,0.0,1.0,0.0,neu
2439,Super cool,0.7351,0.0,0.0,1.0,pos
2440,"Ah, Seung-hee, funny. Oh ㅋㅋ ㄱㅋ ㅋㅋㅋ ㄱㅋ ㄱㅋ ㄱㅋ ㄱㅋ ㄲ ㅋㄹ ㅋㄱ ㅋㄱ ㅋㄹ ㅋㄱ ㅋㄹㅋ ㄹㅋㅋㅋ ㅋㅋㅋ",0.4404,0.0,0.861,0.139,pos
2441,Are you jealous?,-0.4588,0.6,0.4,0.0,neg
2442,"Seunghee, jealous baby, so cute",0.0754,0.323,0.323,0.354,pos
2443,Gadjimin,0.0,0.0,1.0,0.0,neu
2444,aoa should really thank the arranger,0.4201,0.0,0.642,0.358,pos
2445,Only me 03:48 Funny? LOL,0.7531,0.0,0.318,0.682,pos
2446,"Last time you were a tree
In this case, it is perking (Moesan)
What's next? Curious",0.3182,0.0,0.859,0.141,pos
2447,"Ana Seung Hee Jealous Baby ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ
3:49 3:50",-0.4588,0.15,0.85,0.0,neg
2448,"Pandora's box.
The fans really did what they wanted
This is the best",0.6369,0.0,0.741,0.259,pos
2449,Wow I really liked this song but I'm jealous Baby I made this song repeat,-0.1415,0.217,0.542,0.241,pos
2450,"Eo dog cool, pretty and lovely",0.8519,0.0,0.244,0.756,pos
2451,"Because it's Mt.Mo, this is Mt.
ㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋ ㅋ ㅋ ㅋㅋ ㅋㅋㅋ",0.0,0.0,1.0,0.0,neu
2452,"Personally, it would have been better if I had the original song without arrangement ... Jealousy I was so happy when I first heard it",0.8794,0.0,0.617,0.383,pos
2453,ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ Seunghee Drip Crazy ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ Mosan-san ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ,-0.34,0.138,0.862,0.0,neg
2454,How many killing parts are there? My sister is Buddhism. Why do I find a god when I see you? My sister is my god and my religion.,-0.3736,0.154,0.711,0.136,neg
2455,"Jimin tears up because she's cool, and she puts puss in the cover song, but Jimin takes it as puss, so I think she likes it. ㅋㅋ ㅋㅋㅋ",0.648,0.046,0.769,0.184,pos
2456,I love you!!!,0.7249,0.0,0.165,0.835,pos
2457,Mossan was far away,0.0,0.0,1.0,0.0,neu
2458,"Oh, I have to hold a concert to sing Shinjimin.
But I always think about it, but Yuna seems to be very elegant.",0.6798,0.0,0.805,0.195,pos
2459,"Jimin, I love you",0.6369,0.0,0.323,0.677,pos
2460,It's crazy. Really cool. Five hundred bottles of cider.,0.0498,0.2,0.584,0.216,pos
2461,"2:09 Yuna, why are you looking backwards and singing? Original concept?",0.3939,0.0,0.79,0.21,pos
2462,The back dancer is Sunmi's back dancer! cool,0.3802,0.0,0.73,0.27,pos
2463,Ah ... I love you ... I don't love AOA right now.,0.8555,0.0,0.488,0.512,pos
2464,I think moms will like it,0.3612,0.0,0.615,0.385,pos
2465,Jimin's really awful. I come to see you all the time.,-0.5095,0.268,0.732,0.0,neg
2466,"That's why I liked Tree sister.
God Jimin Diva I'm actually expecting a seunghyup and it's been a long time I knew I was god but I was excited but I'm just Jimin's best. I'm sorry",0.9091,0.037,0.61,0.353,pos
2467,These are all the songs that I think I would never be able to see the stages again. God Jimin and God J.don is back my hearteuu ~ ㅠㅠ Also AOA Cream!,0.5411,0.0,0.857,0.143,pos
2468,But it's new when I look after you in the competition.,0.0,0.0,1.0,0.0,neu
2469,"No, but are you jealous baby song?
I'm repeating a fortress.",-0.6808,0.412,0.588,0.0,neg
2470,Channie sister !!!!!!!!!!!!!!!!!!! My sister is my star !!!!!!!!!!!!!!!!!!!!!!!!!!!!!,0.0,0.0,1.0,0.0,neu
2471,I want to see Choah,0.0772,0.0,0.698,0.302,pos
2472,I'm jealous baby Really many songs I really like to watch the stage! I wanted to see my sister make a rap too.,-0.1278,0.137,0.747,0.116,neg
2473,I'm going to hear the first Unpretty rap star Jimin's Perth in 2015.,0.0,0.0,1.0,0.0,neu
2474,I was so glad to see you at the band Eo when you rap with Jimin.,0.5095,0.0,0.81,0.19,pos
2475,Seung Hee Meesan Drip Dorat when coming out of the law ㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ,0.0,0.0,1.0,0.0,neu
2476,I'm suspicious of the moon by the moon that stares at me and laughs .... I'm sick.,-0.3818,0.252,0.609,0.139,neg
2477,I don't know if it's good to divide the unit into pieces like the true aoa fans only like,0.8658,0.0,0.567,0.433,pos
2478,03:48 Are you jealous of BABY,-0.4588,0.375,0.625,0.0,neg
2479,Isn't it a stern dancer behind?,0.0,0.0,1.0,0.0,neu
2480,"Shin Ji-min,",0.0,0.0,1.0,0.0,neu
2481,It's a nice part,0.4215,0.0,0.417,0.583,pos
2482,"I'm jealous, sincere masterpiece .....",0.5859,0.254,0.169,0.576,pos
2483,This stage was the best stage to announce real aao,0.6369,0.0,0.682,0.318,pos
2484,Yuna's voice is good.,0.4404,0.0,0.508,0.492,pos
2485,Look at Seung Hee's reaction ㅋㅋㅋ Jimin really do it alone ㅠ ㅠㅠㅠ,-0.3102,0.171,0.829,0.0,neg
2486,It's so addictive that I keep thinking once I hear it,0.0,0.0,1.0,0.0,neu
2487,Appreciation,0.5106,0.0,0.0,1.0,pos
2488,"Liver, hands, beauty",0.5859,0.0,0.345,0.655,pos
2489,I like the song,0.3612,0.0,0.444,0.556,pos
2490,Jimin is overpowered,0.0,0.0,1.0,0.0,neu
2491,Isn't that Mike's sister you use? It's like the color and shape are so vicious,-0.188,0.173,0.694,0.133,neg
2492,Yuna I'm pretty,0.4939,0.0,0.385,0.615,pos
2493,Cashew Checking Sharks,0.0,0.0,1.0,0.0,neu
2494,Is aoa cream a Barbie doll concept?,0.0,0.0,1.0,0.0,neu
2495,"Honest ㅣ Honestly, I don't think it's impact .. I just did the same thing that I did before .. Honestly honest .. !!",0.9214,0.0,0.548,0.452,pos
2496,"At first, the lighting is almost death lighting.",-0.5584,0.34,0.66,0.0,neg
2497,"Puss, Jimin alone would have been cleaner",-0.0772,0.23,0.575,0.195,neg
2498,It's called Mt. Meh 4:37,-0.0772,0.245,0.755,0.0,neg
2499,"Yuna's high-pitched tone, Hye-jeong tone-toned, praise, rap, cute ㅠㅠㅠ Jimin's rocker ㅠㅇ",0.765,0.0,0.602,0.398,pos
2500,"Oh, I love you",0.6369,0.0,0.323,0.677,pos
2501,This is Mt.Mo. Lol lol,0.6808,0.0,0.349,0.651,pos
2502,"Wow, it's really real every time.
And the real reaction restaurant Seung Hee sister ㅋㅋㅋ ㅜ ㅠ ㅠ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅠ",0.5859,0.0,0.787,0.213,pos
2503,Jimin is so good ...,0.5777,0.0,0.517,0.483,pos
2504,"I really liked AO Cream, but it was so bad that I didn't know it when I was active.",-0.39,0.251,0.523,0.225,neg
2505,Seunghee Reaction ㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㄱㄲ,0.0,0.0,1.0,0.0,neu
2506,"Oh my girl Seung Hee, you really agree hahahaha",0.4201,0.0,0.741,0.259,pos
2507,"I wasn't a fan
I've heard often because each member is attractive and the song is so good.
Jimin is cool",0.7893,0.076,0.579,0.345,pos
2508,Hye-jung styling is so sad but still looks like a Barbie.,0.1912,0.182,0.582,0.236,pos
2509,LOL,0.4215,0.0,0.0,1.0,pos
2510,"Wow, I love you",0.8402,0.0,0.111,0.889,pos
2511,Yuna seems so good,0.5777,0.0,0.445,0.555,pos
2512,I'm jealous Bebe I really liked it,0.024,0.297,0.396,0.306,pos
2513,I'm pretty.,0.4939,0.0,0.238,0.762,pos
2514,"I'm jealous of this song, baby",-0.4588,0.375,0.625,0.0,neg
2515,I hope you've released the album with five people after the Queendom broadcast. aoa I feel not dead yet.,0.7463,0.0,0.703,0.297,pos
2516,"These sisters have always worked hard and tried, so I think I caught it when I had this opportunity .. I wasn't a fan, but even when things were getting hot and cold You are wonderful sisters",0.7575,0.071,0.74,0.19,pos
2517,"Seolhyun is in a drama
I can't together, I miss you
You see my country tonight",0.1139,0.0,0.893,0.107,pos
2518,Shinyu or human orange?,0.0,0.0,1.0,0.0,neu
2519,Gadjimin,0.0,0.0,1.0,0.0,neu
2520,Cream makeup didn't match the concept ... I wondered if Jimin had to be hallelu,0.0,0.0,1.0,0.0,neu
2521,"It was like a stage for teen movie queens, but Jimin shows up.",0.1901,0.0,0.863,0.137,pos
2522,It's really cool to finish off the top of the damn flame stage,0.1761,0.158,0.585,0.257,pos
2523,"In the previous stage, Yuna and Hyejung wanted to be buried a little bit. This time, Yuna is coming in. That concept fits well.",0.2732,0.0,0.913,0.087,pos
2524,Where are the other members of Eng Ao ??,0.0,0.0,1.0,0.0,neu
2525,So cool I want to mortgage my life,0.489,0.0,0.545,0.455,pos
2526,Looks like a sporty girl,0.3612,0.0,0.545,0.455,pos
2527,"I'm jealous Baby selection I thought it was wrong, but Eoe's been so good at the stage.",0.4699,0.183,0.587,0.231,pos
2528,It's a bit sad compared to the last stage.,-0.4767,0.307,0.693,0.0,neg
2529,It's a stern back dancer!,0.0,0.0,1.0,0.0,neu
2530,How would you like vocal Yuna Popper Jimin?,0.3612,0.0,0.737,0.263,pos
