,comment,compound,negative,neutral,positive,whether_pos_or_neg
1820,"All the time, Idol shows only a wink-loving expression on the stage, but it's so good to be determined and sincere to the end of the stage. It's nice because the clothes are like escort warriors.",0.9623,0.0,0.616,0.384,pos
1821,"The song keeps flowing in my head, and when I meet every day, I see and see the first time.",0.0,0.0,1.0,0.0,neu
1822,It's a reminder when I'm ready.,0.3612,0.0,0.615,0.385,pos
1823,Is this live ????,0.0,0.0,1.0,0.0,neu
1824,Wow ... I realize what it's like to be able to take a chance.,0.8074,0.0,0.52,0.48,pos
1825,The sound makes you concentrate on it,0.0,0.0,1.0,0.0,neu
1826,"Without a really thick fandom
Without a company
Without a member of Carrie
Without great publicity
Only mourning and skillful;
Oh my girl looks great",-0.8586,0.333,0.667,0.0,neg
1827,Jiho tone,0.0,0.0,1.0,0.0,neu
1828,Arranged so well .. I think I watched a martial arts drama.,0.3384,0.0,0.77,0.23,pos
1829,"Me = moon, you = earth, she = sun. Standing in front of her is the total eclipse of the sun that covers the sun. Omgirl's black clothes are the moon itself, and the white cloth is the moon's light. (Furoner)",0.0,0.0,1.0,0.0,neu
1830,Please stage with the choreography including infants at the year-end awards ceremony.,0.6486,0.0,0.654,0.346,pos
1831,Should I go 8 million?,0.0,0.0,1.0,0.0,neu
1832,I just slept in Destiny but why is this the first one,0.0,0.0,1.0,0.0,neu
1833,I'm not sure if Omar girl is such a good group .... Live well and stage composition is really good.,0.713,0.079,0.603,0.318,pos
1834,Park Bom Reaction in the middle is so cute,0.5949,0.0,0.674,0.326,pos
1835,The stage where tears come from without a real reason ... I really love you sisters ❤❤,0.5563,0.098,0.67,0.232,pos
1836,"This is almost a cover, and I took the song.",0.0,0.0,1.0,0.0,neu
1837,I only searched for pahab,0.0,0.0,1.0,0.0,neu
1838,"Destiny 10 million views
December 10: 85.7 million",0.0,0.0,1.0,0.0,neu
1839,"Really see you, Legend",0.0,0.0,1.0,0.0,neu
1840,"Wow, you know, what's really going on? Visually like the youngest princess who's hiding her identity",0.6249,0.102,0.605,0.293,pos
1841,"As a children's fan, how did Miracle feel?",0.7269,0.0,0.45,0.55,pos
1842,But ... Lovelyz's look is bad.,-0.5423,0.412,0.588,0.0,neg
1843,"I was amazed at the new arrangement of Korean traditional music without ruining the original song. I was so surprised that I could feel a bitter feeling in the middle and last dance as I was surprised by clothes, facial expressions and dance, choreography and stage production. I think I saw one of the best arts",0.8708,0.078,0.668,0.255,pos
1844,"Give me a historical drama, oh my girl.",0.0,0.0,1.0,0.0,neu
1845,"Wow this time lol
You can eat two tops with AO",0.872,0.0,0.447,0.553,pos
1846,Who knows when you're getting tired of this ... I'm coming in every day and still not tired,-0.7003,0.266,0.734,0.0,neg
1847,Ohm girl seems to sing well to all the members ...?,0.2732,0.0,0.826,0.174,pos
1848,Seung-hee's voice sounds simple.,0.0,0.0,1.0,0.0,neu
1849,Beanies have long hair too.,0.0,0.0,1.0,0.0,neu
1850,"Even if you look at this, it's creepy",0.0,0.0,1.0,0.0,neu
1851,1:30 I'm new to the choreography ... LOL How much did the choreographer do?,0.5473,0.0,0.786,0.214,pos
1852,"Now I know if this song is so sad and dim. Sorry for Lovelyz, but the song has now met the owner. It's a pity to see the video .. At first, it's amazing to say, 'Why are we singing.' I lost my song.",-0.295,0.186,0.712,0.103,neg
1853,"What is this song really? Arrangement and oh my girls' voices I'm so sad, I'm so sad Haha",-0.6912,0.304,0.571,0.125,neg
1854,It was Jiho's opinion that it was Korean style.,0.0,0.0,1.0,0.0,neu
1855,Mouth ...,0.0,0.0,1.0,0.0,neu
1856,Cool,0.3182,0.0,0.0,1.0,pos
1857,I've completely taken away the Lovelyz song ... I think the cover song is a success if you don't remember the original song.,0.4094,0.08,0.77,0.15,pos
1858,"During the nth replay ... Oh My Girl, the stage ...",0.0,0.0,1.0,0.0,neu
1859,This is oh my girl's song,0.0,0.0,1.0,0.0,neu
1860,"03:24 I'm not a girl next door, you're not a girl next door, you're a brother next door ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ",0.0,0.0,1.0,0.0,neu
1861,I think it's great to know what your color is.,0.6249,0.0,0.661,0.339,pos
1862,What a stage is like a movie ... I've put up with tears because I felt emotional all the time.,0.296,0.095,0.7,0.205,pos
1863,Aringing bangs !!!!,0.0,0.0,1.0,0.0,neu
1864,"Honestly, this is a stage that would not have come out if it wasn't Oh My Girl. The real stage keeps revolving in my head.",0.4588,0.0,0.885,0.115,pos
1865,It's a life shot.,0.0,0.0,1.0,0.0,neu
1866,"We shot 860 million on December 13th ...
Okay it's been Miracle! Omgirl Jump
I'm sorry.
I'm sorry for being late !!!!",0.7405,0.095,0.655,0.25,pos
1867,"When I first saw this stage, I thought I was singing my own song as a mission. It's a real surprise because it adds a real color to it and adds a concept to it. I'm coming in a few times a day to see this video. Deserve the first place",0.2732,0.0,0.951,0.049,pos
1868,Now I'm lonely until the timing of the reaction,-0.3612,0.238,0.762,0.0,neg
1869,This is a real legend,0.0,0.0,1.0,0.0,neu
1870,"Oh my girl is really here
It's a real impact
Did you like Oh My?
Girls, Mamamu
It's superb and unconventional, but oh my girl was really good at singing
It's better than the previous song",0.9089,0.0,0.714,0.286,pos
1871,3:50 My heart is watching this,0.0,0.0,1.0,0.0,neu
1872,I wanted to write the lyrics of the Destiny song well. It's like comparing the solar eclipse between the moon and the golden eclipse.,0.5574,0.0,0.82,0.18,pos
1873,I keep looking for the real legend,0.0,0.0,1.0,0.0,neu
1874,Is this live? It doesn't make sense,0.0,0.0,1.0,0.0,neu
1875,"The sound is really different, but my skills are so good that it covers the pronunciation incense.",0.7279,0.0,0.758,0.242,pos
1876,"No. Did you see me? Why is there no price ... The last time I threw the cloth, Hyojeong caught my head and Arin took my hand. Only me was funny lol.",0.6705,0.112,0.662,0.226,pos
1877,"I don't have any foreign members nowadays, no members who have participated in recent auditions, and small and medium sized companies.
These days, Idol has come up here without any factors that are considered success factors.
Oh My Girl, who shows humility, passion and confidence in just a few videos.
I hope you get more attention.",0.8934,0.035,0.761,0.204,pos
1878,"* Every day * every day *
Ha, now I want to stop but I can't quit.",0.0644,0.119,0.669,0.212,pos
1879,I'm here to review while waiting for the final stage.,0.0,0.0,1.0,0.0,neu
1880,"Other things are different, but there is no infant at the time of the dance, so the power of dance is the best. The main dancer is also a group of two people. If you see this change depending on who the main dancer is, you will have a lot of expectations about what it will be like to have an infant during the dance.",0.8047,0.039,0.835,0.126,pos
1881,"Oh my god my girl is the best !!!!!! Why did I hear this song? Why did you play the stage? Honestly, Idols are so full. You're so cool. You're so good. Oh, oh my! Okay no why am I doing this",0.959,0.04,0.576,0.384,pos
1882,"I didn't know a group called Oh My Girl, but how many times I've seen this video on vocals here ...
The voices of the main vocals and the members here are fascinating. I hope to be a group that grows more in the future.
I was amazed at the song called Seunghee. I've never seen a girl group singing well since A Pink Jung Eun Ji Yang.",0.9481,0.0,0.786,0.214,pos
1883,"I saw a big difference between Oh My Girl and Lovelyz. Lovelyz accepts a concept that is different from what they have shown, and sets the stage with a concept that really opposes them. The concept itself was different from what I've been doing so I had a different appeal, but I felt like I was just following the stage. On the other hand, Oh My Girl is similar to them, but discovers the differences and studies them with their own to create different results. I think there is a point of success in that respect.",0.9684,0.0,0.792,0.208,pos
1884,Thank you very much for knowing Omargirl TWICE!,0.4199,0.0,0.715,0.285,pos
1885,"Destiny
Give it to me",0.0,0.0,1.0,0.0,neu
1886,It's a black hole. What ... Why do you keep coming?,0.0,0.0,1.0,0.0,neu
1887,"Oh My Girl is a really undervalued group of talented members. Chemida is a high-class group. Just looking at this stage, you can feel the bowl of this group just by expressing it in your own style.",0.5106,0.0,0.912,0.088,pos
1888,"I heard this and suddenly I couldn't think of it, so I went to listen.",0.0,0.0,1.0,0.0,neu
1889,"4:59
Behind the scenes ...",0.0,0.0,1.0,0.0,neu
1890,"If you look at a song that's really good and proud, other songs these days have a lot of English or something, but the lyrics are so pretty and there's almost no English. And give a Korean concept",0.8221,0.054,0.716,0.23,pos
1891,"The other teams also worked hard and prepared well, but the low stage was a very memorable stage for a long time.",-0.2144,0.168,0.7,0.131,neg
1892,Don't be sick,0.4023,0.0,0.425,0.575,pos
1893,What is Seunghee's shouting part? I'm so good at you.,0.5777,0.0,0.706,0.294,pos
1894,Barefoot Concept Comes It keeps snowing. It feels like the midwinter women are so sad that it goes so well with the music. It's amazing who cares about the details.,0.7935,0.097,0.609,0.293,pos
1895,"1 day 1 video ... Oh my girl I'm looking for all the songs, but who's arranging this one who really did a good look Ohm girl from choreography, historical drama arrangement, stage production, behind the screen? It's a perfect stage so hard to enumerate all the same things.",0.8511,0.038,0.787,0.175,pos
1896,What is the best stage of the year?,0.6369,0.0,0.625,0.375,pos
1897,"Seunghee, you did really well",0.3384,0.0,0.626,0.374,pos
1898,"I'm thinking of VIXX, but these guys are feeling pretty yang gyu house.",0.7227,0.0,0.645,0.355,pos
1899,"These guys know exactly what they're really good at .. I never really dreamed of turning a real Destiny into a historical drama so that I could maximize my lyric lyrics into a historical drama. Mimi was also very good at rap, and all the kids were performing, singing, and arranging their performances for the first time. This is the first idol to show what they really do best.",0.8971,0.0,0.849,0.151,pos
1900,I like singing.,0.3612,0.0,0.286,0.714,pos
1901,"The more you look at it, the more you impress !! It's over 7 million, so 8 million!",0.6192,0.0,0.787,0.213,pos
1902,"Personally, I would like to show Queen Omy Girl this stage and the children Ratata at the end of the year. It's so high quality that it's a waste to finish the stage.",-0.0772,0.082,0.845,0.073,neg
1903,Idol is a comprehensive art .. really cool.,0.5563,0.0,0.521,0.479,pos
1904,This stage video is also very popular with other singers reaction ㅠㅠ 혜정 ㅠ Sulhyeon ㅠ Americas ㅠ Hwasa ㅠ,0.4754,0.0,0.829,0.171,pos
1905,This song and this arrangement are worn as escort warriors rather than Korean women.,-0.296,0.145,0.855,0.0,neg
1906,The infant part really tears ... ㅠ ㅠㅠㅠ,-0.2944,0.268,0.732,0.0,neg
1907,"Hyejung was this sad song? The only thing I did was that my girl arranged and adapted well for them. It's even worse that he said it when music wasn't in between. The attitude of the artists, who were able to do this but didn't think it wasn't right for them ...",-0.4239,0.081,0.89,0.029,neg
1908,We are kpop mnet,0.0,0.0,1.0,0.0,neu
1909,"Oh My Girl is a group that knows their strengths. As you can see from Lovelyz that selection is really important, make your own song your own strength.",0.7902,0.0,0.75,0.25,pos
1910,"Personally, it's better than the original song .. TT ㅡ ㅠㅠ Children's fans Oh my girls are so cool :)",0.8878,0.0,0.567,0.433,pos
1911,3:28 Arin is described as a young lady dressed as an escort warrior as she flees. Jiho is an escort warrior who was a friend of her.,0.3612,0.061,0.824,0.115,pos
1912,Baby,0.0,0.0,1.0,0.0,neu
1913,The center position is cool during dance time.,0.3182,0.0,0.753,0.247,pos
1914,Arrangement beyond the original song!,0.3802,0.0,0.607,0.393,pos
1915,"I'm funny because Hyejeong is so funny. I thought I was going to do it, but in that short time, it was a bit of a filthy song. Feeling like ㅋㅋ ㅋㅋㅋ ㅋㅋㅋ",0.7845,0.0,0.737,0.263,pos
1916,ㅠㅠ ㅠㅠㅠ ㅠㅠㅠ I saw this,0.0,0.0,1.0,0.0,neu
1917,I have a question. Who did you mention Destiny?,0.0,0.0,1.0,0.0,neu
1918,"I'm really good at this.
I did not think of the arrangement completely, but the quality was also improved .. The performance and arrangement of the Korean style is so pretty ..
My two pick is AOA with kids
In this contest, it was not a strange stage for Om Girls.",0.9301,0.0,0.765,0.235,pos
1919,Mimi is really good at watching this video ... I thought he was a rap member but I didn't know rap would go well with Korean style,0.5785,0.0,0.823,0.177,pos
1920,This is really good. I can't admit it.,0.3264,0.185,0.498,0.318,pos
1921,I recommend closer of the famous masterpiece Oh My Girl which is good to hear this season at night. Listening as soon as possible is a benefit. Really ...,0.91,0.0,0.648,0.352,pos
1922,Arin is pretty,0.4939,0.0,0.385,0.615,pos
1923,It was a crazy stage,-0.34,0.444,0.556,0.0,neg
1924,我 嚕 妹 推 爆 ㅠㅠ ♡♡♡,0.0,0.0,1.0,0.0,neu
1925,"I come in every day and check until I get 10 million views ... I like it only once, but I can see it many times every day.",0.1901,0.0,0.929,0.071,pos
1926,"I've been dancing and wearing flat shoes, but I really think Oh My Girl is a very good group of artists.",0.6474,0.0,0.808,0.192,pos
1927,3:38 Hye-jung loved it.,0.5994,0.0,0.435,0.565,pos
1928,Really good at John @,0.4927,0.0,0.484,0.516,pos
1929,I never thought this song was good,0.4404,0.0,0.633,0.367,pos
1930,"1:54 Hyejeong: Was this sad song?
1:56 Yuna: ..?
ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ",-0.6105,0.235,0.765,0.0,neg
1931,Real Queendom was the best on stage so far. I've watched it over five times. I was really impressed,0.8221,0.0,0.678,0.322,pos
1932,They took the cover and stole the song ...,0.0,0.0,1.0,0.0,neu
1933,"It was my favorite song
Oh my girl live .. choreography is everything .... definitely better than when I made the sound source .... tears lyrics also live too ㅠㅠ",0.7717,0.054,0.704,0.242,pos
1934,I need something to say,0.0,0.0,1.0,0.0,neu
1935,"Oh My Girl seems to know how to turn crisis into an opportunity. This concept is similar to the genre of Love, which is difficult to try. Made more movies. Didn't you see that the infant's leg was injured among people who only saw the clip without seeing the Queendom? Not much",-0.3182,0.147,0.742,0.111,neg
