,comment,compound,negative,neutral,positive,whether_pos_or_neg
1017,Jimin and Cheetah are the same age.,0.0,0.0,1.0,0.0,neu
1018,"It's been a while since Idols look the same and have no impact
I know that idols are working hard all of a sudden
I like that too.
Si Bure Just because of Tenny One 2PM",-0.0258,0.103,0.826,0.071,neg
1019,Pahab ^^ ~ ♥♥♥♥ wins this ??? ;;;;;; Eva,0.6416,0.0,0.623,0.377,pos
1020,"Honestly, audio was much more full than LovelyJu
짬 Naba can't be ignored ㅋ ㅋㅋㅋ",0.6075,0.0,0.689,0.311,pos
1021,I'm her mother,0.0,0.0,1.0,0.0,neu
1022,"3:11
??????????? Seunghee ???????????",0.0,0.0,1.0,0.0,neu
1023,# 1 in my heart ♡,0.0,0.0,1.0,0.0,neu
1024,"No, Queendom is good, but it's so much fandom red. It depends on which group of people are on the scene. Spring is good enough and it might be top.",0.7506,0.045,0.73,0.225,pos
1025,"Why is Spring 5th?
Hugh. Amnet would have played it again ...",0.34,0.0,0.821,0.179,pos
1026,no. Crazy. 2:55 ant,-0.5574,0.697,0.303,0.0,neg
1027,Look at the spring spring,0.0,0.0,1.0,0.0,neu
1028,Ugh ... Mnet I thought it would be ... haha ​​I've got a weird mic for a hit song contest ... I don't know if that song Park Bom is talking to Mnet.,-0.128,0.134,0.776,0.09,neg
1029,Park Bom is always here ~ ♡,0.0,0.0,1.0,0.0,neu
1030,Cheetah is cool.,0.3182,0.0,0.465,0.535,pos
1031,2ne1 that was so stuffy just to dismantle ... can such a good group come back? 2ne1 I wish we could rejoin each contract,0.6808,0.0,0.781,0.219,pos
1032,This is what ...,0.0,0.0,1.0,0.0,neu
1033,Just sleep. Cheetah played a part.,0.34,0.0,0.625,0.375,pos
1034,I'm a fan of children but Park Bom is amazing! Beauty and reworking ㅎㅎ This is the operation of the Queendom is revealed here ㅠ Park Bom is ranked ...,0.9238,0.0,0.669,0.331,pos
1035,Stage power is 2ne1 as it is .. Tone singing power sincerely .. Park Bom influence is this much ..,0.4767,0.0,0.86,0.14,pos
1036,"Unique like a different world
Soyeon is her song, but the reaction is cute.",0.6956,0.0,0.657,0.343,pos
1037,It's good before you hear it.,0.4404,0.0,0.633,0.367,pos
1038,"I'm curious but what is the average age of blackjack in Korea? I knew 2NE1 song when I was starting, but I wasn't able to make a blackjack late.",0.1655,0.0,0.936,0.064,pos
1039,"Park Bom is a foul if there
If you have Ciel, you don't have to say that.",0.0,0.0,1.0,0.0,neu
1040,I don't just sing Park Bom's solo ballad.,0.0,0.0,1.0,0.0,neu
1041,"Yes, Mnet is all a masterpiece. Now, all votes in Mnet are considered a masterpiece.",0.8979,0.0,0.478,0.522,pos
1042,Was that stage fifth? Nonsense...,0.0,0.0,1.0,0.0,neu
1043,"The cheetah was good, but if it came out CL, it would have been reversed.",0.2382,0.0,0.878,0.122,pos
1044,"At first, the dancers",0.0,0.0,1.0,0.0,neu
1045,"It's a performance song, so all the other singers feel like it's a performance stage song, but this song was just a new album .. I don't know. Don't mind the rankings because it's unique.",0.1901,0.0,0.945,0.055,pos
1046,"In addition to the arrangement, the cheetah gets addicted to his face",0.0,0.0,1.0,0.0,neu
1047,"2:56 When you just smile, your face is really emperor, you're so pretty, cool, cool, pretty, crazy",0.9259,0.082,0.376,0.542,pos
1048,It's awesome. Really.,0.6249,0.0,0.328,0.672,pos
1049,"Spring
Wow!
I like you so much ~",0.7644,0.0,0.378,0.622,pos
1050,K pop 4th spring sister 5th place,0.0,0.0,1.0,0.0,neu
1051,"Honestly, it's worse than Cheetah Rap Jeon So Yeon",-0.0258,0.237,0.534,0.229,neg
1052,"After all, except for Park Bom, the person who will take the first place of music by himself is not there.",0.0,0.0,1.0,0.0,neu
1053,I don't see the Queendom but I take it three times a day.,0.0,0.0,1.0,0.0,neu
1054,"It's the same song, but it's completely different",0.0,0.0,1.0,0.0,neu
1055,Featured professional wrapper without representative song,0.0,0.0,1.0,0.0,neu
1056,"Wow, Jeon So-yeon would have been a bit messy when the trainees sang the songs they made themselves.",0.3182,0.117,0.704,0.178,pos
1057,"Not to mention the stage, this stage is crazy
Did you change your hair color? This makeup looks so much better",0.197,0.098,0.773,0.129,pos
1058,"The other groups all go out with a strong member, but it's too burdensome to have to sing and fill it up alone. It will be the best ever",0.4118,0.163,0.629,0.208,pos
1059,I think it's crazy. One song is just a Park Bom song. Real dimension is different. Really.,-0.34,0.146,0.854,0.0,neg
1060,Of course I thought it was the top .. 5th place? .... nothing to say,0.2023,0.0,0.878,0.122,pos
1061,It's not just a fuck !!! Cool !!!!,0.7444,0.0,0.442,0.558,pos
1062,Ha ... Park Bom is so good that I'm very minded ... Another group is so good.,0.8715,0.0,0.586,0.414,pos
1063,Good,0.4404,0.0,0.0,1.0,pos
1064,"I wasn't able to find Queendom. Oh, idol fandom voting is not a bit honest .. ㅠㅠㅠ 무대 It looks like a stage without a real lack.",0.1926,0.099,0.736,0.164,pos
1065,Is this a lip sync or a raven?,0.0,0.0,1.0,0.0,neu
1066,"I think that I do not understand, but the fandom was applied equally in the same number. Fandom and the House of Commerce",0.1154,0.0,0.932,0.068,pos
1067,Don't come away Don't look back-Ex-boyfriend-,0.0,0.0,1.0,0.0,neu
1068,The vibe from my deep jab ... you're just chewing the whole stage,0.0,0.0,1.0,0.0,neu
1069,Cheetah Lab is opening,0.0,0.0,1.0,0.0,neu
1070,"At first, I was so used to the original song that I felt dissatisfied and turned it off.",-0.0772,0.138,0.741,0.122,neg
1071,Huh ..... wow,0.5859,0.0,0.345,0.655,pos
1072,I think Aoa and Park Bom are almost # 1.,0.0,0.0,1.0,0.0,neu
1073,And Park Bom-chan,0.0,0.0,1.0,0.0,neu
1074,I thought it was Cheetah,0.0,0.0,1.0,0.0,neu
1075,2ne1,0.0,0.0,1.0,0.0,neu
1076,Who's missing in Mamamu?,-0.296,0.423,0.577,0.0,neg
1077,It's too bad to see Park Bom's original style.,-0.296,0.273,0.547,0.18,neg
1078,ㄹㅇ Class playing with toys like a stage ...,0.5106,0.0,0.583,0.417,pos
1079,"Honestly, I don't think there's anything better than Park Bom because of my ability in Queendom, but I think it's hard to come up with creative ideas than other groups alone, and my expectation for Park Bom is too high.
Park Bom wants to see a new and missed stage with other Tuenny members.",0.3716,0.114,0.729,0.157,pos
1080,It's so cool.,0.3804,0.0,0.435,0.565,pos
1081,"Park Chun-a, please buy me the cheetah",0.3182,0.0,0.723,0.277,pos
1082,Perfect Arrangement + Bak Tone + Cheetah just cheated too ....,0.1027,0.236,0.5,0.264,pos
1083,"Posne Park Bom like Manlevbos
Dog is cool !!!! The stage qualities are wrong
2NE1!!!! Park Bom!!!!!!",0.4344,0.134,0.607,0.259,pos
1084,I like Park Bom with children .. It's a different concept.,0.3612,0.0,0.762,0.238,pos
1085,"Park Bom fills that big stage with one person. ㅠㅠ ㅜ ㅜ ㅜ Presence is insane and the arrangement has changed so well with you.
.. ㅠ ㅜ ㅜ ㅜ ㅜ",0.0107,0.102,0.794,0.104,pos
1086,"Pretty
If you do makeup like this",0.6908,0.0,0.467,0.533,pos
1087,Legend,0.0,0.0,1.0,0.0,neu
1088,Crazy,-0.34,1.0,0.0,0.0,neg
1089,Voice. Unique.,0.0,0.0,1.0,0.0,neu
1090,I really like rap,0.4201,0.0,0.417,0.583,pos
1091,I found out that girls are original songs.,0.3182,0.0,0.723,0.277,pos
1092,"Lovelyz has five or six members, but the stage is empty.
Spring sister,",-0.296,0.155,0.845,0.0,neg
1093,"Transliteration, the volume is a stage that will be smashed even if you stick all other teams, but the ranking is different; This is the 1st place when I did 2ne1",0.0,0.0,1.0,0.0,neu
1094,"Isn't it natural to go to the top of the table with Park Bom and children? I'm good, but don't you understand?",0.2858,0.064,0.783,0.153,pos
1095,It's amazing to fill the girl group all by yourself.,0.5859,0.0,0.703,0.297,pos
1096,"The queen is out of town, this is the spring",0.0,0.0,1.0,0.0,neu
1097,"When I announced the real rankings, I almost shed tears ... Spring sisters were upset, so I don't get hurt.",-0.0469,0.199,0.658,0.143,neg
1098,"Come out when 2NE1 is absent because it's a real blank for 5
If you look at the stage, Park Bom is absent. -Nothing",0.0,0.0,1.0,0.0,neu
1099,"The first time I saw this video, I did not think of the original song.",0.3182,0.0,0.839,0.161,pos
1100,Please crush the stage as a complete stage for the special stage.,0.5267,0.11,0.548,0.342,pos
1101,I don't understand this is low ranking,-0.2732,0.296,0.704,0.0,neg
1102,I feel like I'm sitting in front of a really big and great queen .. It's a big hit.,0.7823,0.0,0.671,0.329,pos
1103,It's pretty when you smile a little bit since 2:55.,0.6908,0.0,0.551,0.449,pos
1104,It's a real stage grip ... I love you ...,0.6369,0.0,0.625,0.375,pos
1105,Arrangement is like this! I feel like I'm teaching the juniors' emotions.,0.6476,0.0,0.63,0.37,pos
1106,"There's a vibe coming out
I was good at selection and arrangements",0.4404,0.0,0.756,0.244,pos
1107,"But Park Bom-Bon is alone, but what happens if you bring 2NE1?",-0.128,0.12,0.88,0.0,neg
1108,"I don't know who you are, but if you go back, you won't be able to guarantee your life.
Spring is my sister 쨩 (ㅜㅁㅜ) / ♡",0.3612,0.0,0.898,0.102,pos
1109,Park Bom fighting ㅠㅠ !!,-0.4738,0.435,0.565,0.0,neg
1110,"Still, Park Bom enjoyed more than I thought, and I feel like I want to show all the accumulated power.",0.7269,0.0,0.664,0.336,pos
1111,Why are you dancing so cute?,0.5949,0.0,0.564,0.436,pos
1112,Voice addictive jackpot,0.0,0.0,1.0,0.0,neu
1113,"I look at the stage of Park Bom, Idols look with longing eyes.",-0.0258,0.091,0.909,0.0,neg
1114,"Anyway, Park Bom's sister is the best ❤ My sister is over the top because it doesn't matter because it's not really good",0.5111,0.133,0.65,0.217,pos
1115,Isn't this how you can win Lovelyz?,0.5859,0.0,0.612,0.388,pos
1116,I'll erase you like this in the second half,0.3612,0.0,0.762,0.238,pos
1117,Everybody may be frozen on stage and missed the vote.,-0.296,0.196,0.804,0.0,neg
1118,Park Bom's voice is so attractive.,0.5777,0.0,0.572,0.428,pos
1119,The best of the best,0.8555,0.0,0.263,0.737,pos
1120,Park Bom is so pretty!,0.6606,0.0,0.476,0.524,pos
1121,Since fifth place ... Dirty self-ballots,-0.4404,0.367,0.633,0.0,neg
1122,The shoe is so cute,0.5949,0.0,0.509,0.491,pos
1123,"2NE1 I want to see ..... The song is addictive and not tired but good ... The voice is like a swamp ... I can't come out ... I'm still sucked in ... Really fascinating .....
4:44 I'm listening very well .... sing a lot.",0.7409,0.128,0.613,0.259,pos
1124,It's a dog bar. I thought Park Bom would be at least third place.,0.0,0.0,1.0,0.0,neu
1125,Why is this the fifth place?,0.0,0.0,1.0,0.0,neu
1126,"2:28 Wow, is this an idol too? You're going crazy.",0.34,0.169,0.563,0.268,pos
1127,I didn't show my videos to my dad and only listened to songs.,0.0,0.0,1.0,0.0,neu
1128,Mamamu and AOA stage It may be because I first saw the stage was too intense ㅎㅎㅎ I felt that I was not enough in the main room.,0.0772,0.0,0.949,0.051,pos
1129,I like spring so much that I just sing without a circle Spring is your best! I was number one in my heart,0.807,0.0,0.659,0.341,pos
1130,I'm 5th and I can't follow Park Bom's vocals,0.0,0.0,1.0,0.0,neu
1131,It wasn't a 5th grade at all just by the number of views.,0.0772,0.0,0.894,0.106,pos
1132,1:48 ... Six Senses ... you were.,0.0,0.0,1.0,0.0,neu
1133,"Mnet, the news. Queendom needs reinvestment!",0.0,0.0,1.0,0.0,neu
1134,Legend 2:15,0.0,0.0,1.0,0.0,neu
1135,"It was so good with Park Bom and I sang well ... It's too bad, I'm sad. It was the main vocal that gave the song a sense of invincibility, not a singer who suggested it as a dance. The cheetah was good, but if not all 2NE1 members would have won one of them.",0.793,0.071,0.742,0.187,pos
1136,CL What are you doing? Are you busy? Come and do the stage with Park Bom !! Then I'll tear my tears,-0.4299,0.119,0.881,0.0,neg
1137,Park Boon's shedding ... Singing style is cool. So stop your face. And you and i .. I wish that style music.,0.3626,0.102,0.694,0.204,pos
1138,"Park Boum's voice is so unique and strong, so it's hard to make songs as if you're singing your songs.",0.4377,0.072,0.774,0.153,pos
1139,It's 5th place for the victims and Lovelyz 4th place ...,-0.3182,0.187,0.813,0.0,neg
1140,Ugh ... it's a fandom fight.,-0.6597,0.643,0.357,0.0,neg
1141,"I want to see Park on the other stage, so I want to be good at this stage.",0.5423,0.0,0.703,0.297,pos
1142,This week I've been playing it over 10 times a day ;;;; After taking it off ;;;;; 2NEONE Fragrance is properly loaded ;;;;;,0.2023,0.0,0.921,0.079,pos
1143,"I wonder why this is fifth because of the fan base.
2NE1 should be dismantled and fanned
And people who have been fans since 2NE1 are going to be in their 30s by now. Wouldn't this be the fifth place?
Honestly, the ranking I think
Oh My Girl-Eoe-Park Bom-Mamamu-Children-Lovelyz
Honestly, I'm really good at Eo
Mamamu was the solar, but I can see that he was a little clean, and the score was reduced. It's ridiculous that Lovelyz placed fourth. Paahab ~ Paahab ~ Not really suitable for the concept Do children have a similar atmosphere? Even so ...
In short, why, why, why, why was fifth place",0.7155,0.03,0.868,0.102,pos
1144,"Killing Part 49 seconds
Is it like lip sync",-0.4404,0.317,0.504,0.18,neg
1145,It seems that the difference is obviously changed to his style than other stages .... The style certainly changes .... 걍 Park Bom song itself?,0.34,0.0,0.906,0.094,pos
1146,"Everyone seems to know spring skills, so it's nice and lumpy now.",0.4728,0.0,0.781,0.219,pos
1147,"Park Bom came out alone, so 2ne1's completely finished",-0.25,0.2,0.8,0.0,neg
1148,"Oh really, Park Bom is crazy that 2NE1's unique stage power is like nobody comes along.",0.0258,0.127,0.741,0.132,pos
1149,This foreigner said that the lyrics seem to be talking to yg.,0.0,0.0,1.0,0.0,neu
1150,But it's true that Park Bom is awkward to gesture or dance on stage.,0.296,0.098,0.732,0.171,pos
1151,It seems like you've done so well that you've made a new performance with Park Bom-sik. Too cool I can see the rice,0.7609,0.0,0.705,0.295,pos
1152,"Honestly, Oh My Girl-Park Bom-aoa-Mamamu-Children-Lovelyz",0.4588,0.0,0.571,0.429,pos
1153,Park Bom is so good,0.5777,0.0,0.517,0.483,pos
1154,"Really, I saw the gel legend of Queendom ㅠㅠㅠ",0.0,0.0,1.0,0.0,neu
1155,3:09 Seung Hee Reaction ㅋㅋ ㅋㅋㅋ ㅋㅋㅋ,0.0,0.0,1.0,0.0,neu
1156,"When I watched this video at first, I thought I was weak because I didn't know the original song.",-0.5943,0.272,0.728,0.0,neg
1157,"3:40
I keep coming in to see this.",0.0,0.0,1.0,0.0,neu
1158,"As a result, Cheetah was also a lead for Soyeon, but Jimin was a competitor.",0.0,0.0,1.0,0.0,neu
1159,Those audiences are younger than their age ... Is Park Bom less aware?,0.0,0.0,1.0,0.0,neu
1160,How is this 5th place ㅠ ㅠㅠㅠ Great to hear every time ㅠㅠㅠ,0.6249,0.0,0.728,0.272,pos
1161,Park Bom is a treasure ㅠㅠ ❤❤,0.296,0.0,0.694,0.306,pos
1162,"This is too wasteful for fifth place, but the other group is fan-sucked ...",0.0,0.0,1.0,0.0,neu
1163,I love you so much,0.6369,0.0,0.417,0.583,pos
1164,"Personally, I'm a dog legend Park Bom Legend ㅠㅠㅠ ㅠㅠㅠ It's been a while since I've been out there.",0.0,0.0,1.0,0.0,neu
1165,I thought the witch would witchcraft when Park Bom sang ...,-0.3612,0.217,0.783,0.0,neg
1166,2:56 Just laughter,0.4939,0.0,0.385,0.615,pos
1167,The crying voice is yours ㅠㅠㅠ,-0.4767,0.383,0.617,0.0,neg
1168,What kind of Kim Yu-na Sotnikova's feeling is back .. 5th place is not so severe that it fits the name of Queen more than anyone .. ㅠㅠㅠ,0.5025,0.0,0.859,0.141,pos
1169,I'm just going to sing for the spring! cool,0.3802,0.0,0.755,0.245,pos
1170,So why is it lower than Rubbly?,-0.296,0.268,0.732,0.0,neg
1171,"I read a dog, but why is this the fifth place?",0.0,0.0,1.0,0.0,neu
1172,It's the last hand 2/2,0.4939,0.0,0.556,0.444,pos
1173,3:41 School,0.0,0.0,1.0,0.0,neu
1174,Why are you in fifth place?,0.0,0.0,1.0,0.0,neu
1175,2ne1 hand gesture at the end of spring,0.4939,0.0,0.686,0.314,pos
1176,Park Bom is a good image ㅋㅋㅋ ㅋㅋㅋ,0.4404,0.0,0.674,0.326,pos
1177,I think I'll die when I get closer.,-0.5994,0.438,0.562,0.0,neg
1178,"Wow ... the only word is Park Bom
But why is Mnet like a lip sync?
I want to see live stage",0.765,0.0,0.691,0.309,pos
1179,Is it a voting ballot? Park Bom is fifth.,0.0,0.0,1.0,0.0,neu
1180,"Your sister's voice is so good
Sometimes when my friends say that Park Bom's voice is shaking and unstable, I don't want to go and have a bad throat. I can't stand it.
But I still like to hear",0.3441,0.193,0.605,0.202,pos
1181,Paa'aab Paa'aab (Frowning),0.0,0.0,1.0,0.0,neu
1182,"I'm good at dogs, but I'm just",0.2382,0.0,0.755,0.245,pos
1183,"I saw the original song, but the concept is so good",0.7758,0.0,0.542,0.458,pos
1184,The ranking is based on the number of YouTube views and video likes,0.4767,0.0,0.728,0.272,pos
1185,The ranking is weird ... ;;,-0.1779,0.254,0.746,0.0,neg
1186,I understand that Park Bom is lower than Love Town. 읍 ㄷ ㅂㄷㅂㄷ !!,0.555,0.138,0.563,0.299,pos
1187,Popular votes .. I don't see it,0.4215,0.0,0.641,0.359,pos
1188,Why not first place? The atmosphere is overwhelming,0.0,0.0,1.0,0.0,neu
